,rule,type,coef,support,importance,category
67,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.34601,ZCD,-0.0050377147148356095,0.9855491329479769,0.0006012009562462056,백반/가정식
68,mean_zcd_M1_SME_RY_SAA_RAT <= 2.91635,ZCD,-2.5159751602174256,0.9826589595375722,0.3284319009549761,백반/가정식
69,slope_zcd_M1_SME_RY_CNT_RAT > -0.05333,ZCD,-0.23339746957126095,0.9739884393063584,0.03714978028884364,백반/가정식
70,mean_zcd_RC_M1_SAA > -1.89848,ZCD,-0.8336662359002943,0.9739884393063584,0.13269431564452888,백반/가정식
71,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.33983,ZCD,-0.3731106165053232,0.9826589595375722,0.04870534136542771,백반/가정식
72,slope_zcd_M1_SME_RY_CNT_RAT > -0.05104,ZCD,-0.4087525471297091,0.9739884393063584,0.06506097665183808,백반/가정식
73,slope_zcd_M1_SME_RY_CNT_RAT > -0.0516,ZCD,-0.22300250898428092,0.9739884393063584,0.03549521864073806,백반/가정식
74,mean_zcd_M12_SME_RY_SAA_PCE_RT <= -1.34449,ZCD,4.45706040650493,0.014450867052023121,0.5319056616180983,백반/가정식
75,mean_zcd_M12_FME_40_RAT > 0.1369,ZCD,1.7829826804180546,0.13872832369942195,0.616310797526326,백반/가정식
76,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > 0.02113,ZCD,0.40071531198567684,0.09248554913294797,0.11609129405659155,백반/가정식
77,slope_zcd_M1_SME_RY_CNT_RAT <= -0.05104,ZCD,2.119315867337932,0.02601156069364162,0.3373306444962367,백반/가정식
78,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > 0.02113,ZCD,1.646492238197655,0.09248554913294797,0.4770055170572862,백반/가정식
79,mean_zcd_M12_SME_RY_SAA_PCE_RT <= -1.33983,ZCD,0.2115574913796937,0.017341040462427744,0.027616420922492006,백반/가정식
80,mean_zcd_M1_SME_RY_SAA_RAT > 2.78439,ZCD,2.2389917098463905,0.017341040462427744,0.2922748662684465,백반/가정식
81,mean_zcd_RC_M1_SAA <= -1.89848,ZCD,2.720369210754486,0.02601156069364162,0.4330000606677876,백반/가정식
82,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > 0.02039,ZCD,0.8024560385354198,0.09248554913294797,0.23247966112268958,백반/가정식
83,mean_zcd_M12_SME_RY_SAA_PCE_RT <= -1.33479,ZCD,2.814190874783739,0.017341040462427744,0.3673605659030019,백반/가정식
84,mean_zcd_M1_SME_RY_SAA_RAT > 2.68472,ZCD,3.9503507859619216,0.017341040462427744,0.5156733017826518,백반/가정식
85,slope_zcd_M1_SME_RY_CNT_RAT <= -0.0516,ZCD,1.191665486179014,0.02601156069364162,0.18967691068232354,백반/가정식
86,slope_zcd_M1_SME_RY_CNT_RAT <= -0.05333,ZCD,2.0043515034304757,0.02601156069364162,0.31903181345897613,백반/가정식
87,mean_zcd_M12_SME_RY_SAA_PCE_RT <= -1.34601,ZCD,2.3796553117052763,0.014450867052023121,0.28398810371703603,백반/가정식
88,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > 0.02038,ZCD,0.918943342835628,0.09248554913294797,0.26622721579027486,백반/가정식
89,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > 0.02212,ZCD,1.326446093004147,0.09248554913294797,0.3842848995964137,백반/가정식
90,mean_zcd_M1_SME_RY_SAA_RAT > 3.23155,ZCD,-11.21463917411657,0.011560693641618497,1.1988152386676638,백반/가정식
91,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.02039,ZCD,-5.19646496250073,0.9075144508670521,1.5054686556075754,백반/가정식
92,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT <= 0.02113,ZCD,-5.940944438745212,0.9075144508670521,1.7211519180402437,백반/가정식
93,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.02212,ZCD,-5.251793500542995,0.9075144508670521,1.5214978947892701,백반/가정식
94,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT <= 0.02038,ZCD,-6.519551359181324,0.9075144508670521,1.8887802170704753,백반/가정식
95,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.02113,ZCD,-8.236293835945764,0.9075144508670521,2.3861379414407025,백반/가정식
96,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > 0.02213,ZCD,-7.024208101775365,0.08670520231213873,1.9766302595003908,백반/가정식
97,mean_zcd_M12_FME_40_RAT <= 0.1369,ZCD,-7.393199298383484,0.861271676300578,2.5555540196214572,백반/가정식
98,mean_zcd_M12_FME_30_RAT,ZCD,3.0627896818190314,1.0,0.4719156625709403,베이커리
99,mean_zcd_M12_FME_40_RAT,ZCD,3.0475201616352887,1.0,0.4993002098538051,베이커리
100,mean_zcd_M12_FME_50_RAT,ZCD,18.45385368703265,1.0,3.0609822709678705,베이커리
101,mean_zcd_M12_SME_BZN_SAA_PCE_RT,ZCD,-2.3344658640433815,1.0,1.909652140926499,베이커리
102,mean_zcd_M1_SME_RY_CNT_RAT,ZCD,-2.078449844009938,1.0,1.4966787459367354,베이커리
103,mean_zcd_MCT_UE_CLN_NEW_RAT,ZCD,10.644060310323786,1.0,1.515542360496167,베이커리
104,mean_zcd_MCT_UE_CLN_REU_RAT,ZCD,9.122916980869604,1.0,2.0630750397692164,베이커리
105,mean_zcd_RC_M1_AV_NP_AT,ZCD,2.3857063588643994,1.0,1.3007117441446423,베이커리
106,slope_zcd_M12_FME_1020_RAT,ZCD,68.11883754015365,1.0,1.2563552430990546,베이커리
107,slope_zcd_M12_MAL_1020_RAT,ZCD,23.04168787448589,1.0,0.43352614060270883,베이커리
108,slope_zcd_M12_SME_BZN_SAA_PCE_RT,ZCD,-22.216533482102218,1.0,0.7403790394945998,베이커리
109,slope_zcd_M12_SME_RY_SAA_PCE_RT,ZCD,-126.49396570446619,1.0,4.820104953348301,베이커리
110,slope_zcd_M1_SME_RY_CNT_RAT,ZCD,-63.453812511847694,1.0,1.3693278083325915,베이커리
111,slope_zcd_RC_M1_AV_NP_AT,ZCD,-25.227119789582424,1.0,0.7120266343209278,베이커리
112,slope_zcd_RC_M1_TO_UE_CT,ZCD,0.25452320716135335,1.0,0.00806030250863058,베이커리
113,slope_zcd_RC_M1_UE_CUS_CN,ZCD,33.18478803258587,1.0,1.0640519364086145,베이커리
114,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > -0.15419,ZCD,-2.413046058368158,0.9863013698630136,0.28048458594864617,베이커리
115,slope_zcd_MCT_UE_CLN_NEW_RAT <= -0.01986,ZCD,2.294305624933155,0.07534246575342465,0.6055662197014937,베이커리
116,slope_zcd_RC_M1_SAA > -0.05832,ZCD,-0.0040163173609752975,0.9657534246575342,0.0007304150703625224,베이커리
117,slope_zcd_M12_SME_RY_SAA_PCE_RT > -0.08154,ZCD,-0.009363863929476406,0.9726027397260274,0.0015285385853103567,베이커리
118,slope_zcd_M1_SME_RY_CNT_RAT > -0.07969,ZCD,-0.002206888004479021,0.9863013698630136,0.00025652144766351233,베이커리
119,slope_zcd_RC_M1_TO_UE_CT <= 0.11064,ZCD,-2.622179147190259,0.9863013698630136,0.30479353256945657,베이커리
120,slope_zcd_M12_SME_RY_SAA_PCE_RT <= -0.08048,ZCD,2.4836468801981275,0.0273972602739726,0.4054255932444765,베이커리
121,slope_zcd_M12_SME_RY_SAA_PCE_RT > -0.08048,ZCD,-0.13701854751866116,0.9726027397260274,0.022366636077032917,베이커리
122,slope_zcd_M12_SME_RY_SAA_PCE_RT > -0.08251,ZCD,-0.004687129911238607,0.9794520547945206,0.0006649404931376221,베이커리
123,mean_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.26037,ZCD,-0.0851365609640415,0.9657534246575342,0.015483095975232626,베이커리
124,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > -0.16403,ZCD,-2.761365914962413,0.9863013698630136,0.3209721474751761,베이커리
125,slope_zcd_RC_M1_SAA <= 0.05609,ZCD,-0.14470604167486117,0.9315068493150684,0.03655133656055508,베이커리
126,slope_zcd_MCT_UE_CLN_NEW_RAT > -0.0196,ZCD,-1.2856984791176145,0.9246575342465754,0.33935128747195453,베이커리
127,slope_zcd_MCT_UE_CLN_NEW_RAT <= -0.0196,ZCD,1.1692626309445806,0.07534246575342465,0.30861884465804856,베이커리
128,mean_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.26033,ZCD,-1.2587146382772298,0.8356164383561644,0.4665089319062595,베이커리
129,slope_zcd_MCT_UE_CLN_NEW_RAT > -0.01986,ZCD,-0.01387827810172435,0.9246575342465754,0.0036630762330420092,베이커리
130,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.00033,ZCD,1.714640852619942,0.6712328767123288,0.8054785278725166,베이커리
131,slope_zcd_M12_SME_RY_SAA_PCE_RT <= -0.08251,ZCD,2.6561741490509347,0.02054794520547945,0.37681860370339154,베이커리
132,mean_zcd_M1_SME_RY_SAA_RAT > -0.72247,ZCD,-2.921526375861609,0.8493150684931506,1.0451512365708264,베이커리
133,slope_zcd_M1_SME_RY_CNT_RAT <= -0.07969,ZCD,9.574640964618235,0.0136986301369863,1.112924967699955,베이커리
134,mean_zcd_M1_SME_RY_SAA_RAT <= -0.72247,ZCD,2.364047211946667,0.1506849315068493,0.8457178026158315,베이커리
135,mean_zcd_RC_M1_SHC_WP_UE_CLN_RAT > 0.26037,ZCD,5.778420562259165,0.03424657534246575,1.0508744907902043,베이커리
136,slope_zcd_RC_M1_SAA <= -0.05832,ZCD,7.8778091942168915,0.03424657534246575,1.4326732774670905,베이커리
137,slope_zcd_MCT_UE_CLN_NEW_RAT <= -0.00066,ZCD,1.0894475009034557,0.17123287671232876,0.4104083051348634,베이커리
138,mean_zcd_M12_FME_1020_RAT > 0.10836,ZCD,2.8581102951131934,0.3013698630136986,1.3114524616663468,베이커리
139,mean_zcd_M1_SME_RY_CNT_RAT > -0.70828,ZCD,-2.2433758050240495,0.8561643835616438,0.7872521035488499,베이커리
140,slope_zcd_M12_FME_1020_RAT > -0.00051,ZCD,-9.073301220705913,0.8972602739726028,2.7548233196800243,베이커리
141,slope_zcd_RC_M1_SAA > 0.05609,ZCD,6.731275755644446,0.0684931506849315,1.7002546872181297,베이커리
142,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > 0.00033,ZCD,-4.164250914488018,0.3287671232876712,1.9562199810930707,베이커리
143,mean_zcd_M1_SME_RY_CNT_RAT <= -0.70828,ZCD,5.0752392548659575,0.14383561643835616,1.7810180400711282,베이커리
144,mean_zcd_M12_FME_1020_RAT <= 0.10836,ZCD,-2.699443564458746,0.6986301369863014,1.238647757503212,베이커리
145,slope_zcd_M12_FME_1020_RAT <= -0.00051,ZCD,22.191394842481696,0.10273972602739725,6.737720981728782,베이커리
146,mean_zcd_M12_FME_30_RAT,ZCD,6.5911412253367345,1.0,0.9453172862935354,분식
147,mean_zcd_M12_MAL_30_RAT,ZCD,0.5282345013856055,1.0,0.09415667130255052,분식
148,mean_zcd_M12_MAL_60_RAT,ZCD,6.615228523831698,1.0,1.2308701167162506,분식
149,mean_zcd_M1_SME_RY_CNT_RAT,ZCD,0.18083789362924932,1.0,0.11134514583361384,분식
150,mean_zcd_M1_SME_RY_SAA_RAT,ZCD,1.3383612853638103,1.0,0.9945255791583628,분식
151,mean_zcd_RC_M1_AV_NP_AT,ZCD,0.6742545441493198,1.0,0.46955693683528577,분식
152,mean_zcd_RC_M1_UE_CUS_CN,ZCD,-2.2456501552386143,1.0,1.8712840068301513,분식
153,slope_zcd_M12_FME_40_RAT,ZCD,26.27393284069881,1.0,0.7235887108654979,분식
154,slope_zcd_M12_SME_BZN_SAA_PCE_RT,ZCD,-4.6441516964452445,1.0,0.13092518480679807,분식
155,slope_zcd_MCT_UE_CLN_NEW_RAT,ZCD,66.02360123191549,1.0,1.5212363946992287,분식
156,slope_zcd_RC_M1_SAA,ZCD,-18.319472205284452,1.0,0.4996292685874618,분식
157,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT,ZCD,32.549443145837174,1.0,0.564408917405408,분식
158,slope_zcd_RC_M1_TO_UE_CT,ZCD,-6.390654395109558,1.0,0.16772163337184914,분식
159,slope_zcd_RC_M1_UE_CUS_CN,ZCD,-5.896372028683998,1.0,0.1588961064938707,분식
160,slope_zcd_M1_SME_RY_CNT_RAT <= 0.13954,ZCD,-0.6720507182566089,0.9928571428571429,0.0565954365270094,분식
161,slope_zcd_RC_M1_TO_UE_CT > -0.05742,ZCD,-0.6107161307728423,0.9642857142857143,0.11333478937504728,분식
162,slope_zcd_RC_M1_AV_NP_AT <= 0.08395,ZCD,-0.15326392255618937,0.9857142857142858,0.018187225091852402,분식
163,slope_zcd_RC_M1_AV_NP_AT <= 0.09105,ZCD,-0.1359561231500422,0.9857142857142858,0.01613337681239953,분식
164,slope_zcd_M1_SME_RY_CNT_RAT <= 0.14502,ZCD,-0.46701875774753004,0.9928571428571429,0.039329071070095825,분식
165,slope_zcd_RC_M1_AV_NP_AT <= 0.10845,ZCD,-2.5646168513886316,0.9928571428571429,0.21597419106312613,분식
166,slope_zcd_M1_SME_RY_SAA_RAT > -0.0434,ZCD,0.17987814604275276,0.9714285714285714,0.029967451900264258,분식
167,slope_zcd_M1_SME_RY_SAA_RAT <= -0.03822,ZCD,1.2413784372533514,0.05,0.27055215793389026,분식
168,slope_zcd_RC_M1_UE_CUS_CN > -0.06079,ZCD,-0.49409578608463434,0.9571428571428572,0.10007166800332842,분식
169,slope_zcd_RC_M1_AV_NP_AT > 0.09105,ZCD,1.2252015970988503,0.014285714285714285,0.14538984033352353,분식
170,mean_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.13933,ZCD,-0.9109669161323409,0.8,0.36438676645293633,분식
171,slope_zcd_RC_M1_UE_CUS_CN > 0.01403,ZCD,1.9408034745998728,0.22857142857142856,0.8149676920783441,분식
172,slope_zcd_RC_M1_UE_CUS_CN <= 0.02687,ZCD,-1.8900160511248765,0.9,0.5670048153374629,분식
173,slope_zcd_M1_SME_RY_CNT_RAT <= -0.03271,ZCD,-2.08031548056453,0.06428571428571428,0.5102206923429048,분식
174,slope_zcd_RC_M1_TO_UE_CT > 0.02388,ZCD,2.15976034687192,0.10714285714285714,0.668002616599062,분식
175,slope_zcd_RC_M1_UE_CUS_CN <= 0.02739,ZCD,-0.5446139617820357,0.9,0.1633841885346107,분식
176,slope_zcd_M1_SME_RY_CNT_RAT > -0.03024,ZCD,-1.537587811708606,0.9142857142857143,0.4304349226752758,분식
177,mean_zcd_RC_M1_SHC_WP_UE_CLN_RAT > 0.13933,ZCD,1.637220574556276,0.2,0.6548882298225105,분식
178,slope_zcd_M1_SME_RY_CNT_RAT > 0.14502,ZCD,3.5941913660294125,0.007142857142857143,0.3026777946904498,분식
179,slope_zcd_RC_M1_TO_UE_CT <= 0.02388,ZCD,-0.4942638348556628,0.8928571428571429,0.152873227556043,분식
180,slope_zcd_RC_M1_UE_CUS_CN > 0.02687,ZCD,0.5866250927584205,0.1,0.17598752782752616,분식
181,slope_zcd_M1_SME_RY_CNT_RAT > -0.02963,ZCD,-1.5487714691179946,0.9071428571428571,0.4495032546207744,분식
182,slope_zcd_RC_M1_AV_NP_AT > 0.10845,ZCD,8.738761413192133,0.007142857142857143,0.7359176970571323,분식
183,slope_zcd_RC_M1_UE_CUS_CN > 0.02739,ZCD,3.3085618513056168,0.1,0.9925685553916852,분식
184,mean_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.16451,ZCD,-1.9104857893668887,0.9071428571428571,0.5544843751003588,분식
185,slope_zcd_M1_SME_RY_SAA_RAT <= -0.0434,ZCD,-4.542780989370349,0.02857142857142857,0.7568210690810355,분식
186,slope_zcd_M1_SME_RY_CNT_RAT <= -0.02963,ZCD,3.193102453821044,0.09285714285714286,0.92674095174773,분식
187,slope_zcd_M1_SME_RY_CNT_RAT > 0.13954,ZCD,7.915340778926931,0.007142857142857143,0.6665749391735045,분식
188,slope_zcd_M1_SME_RY_CNT_RAT <= -0.03024,ZCD,2.9022669177850537,0.08571428571428572,0.8124654909638215,분식
189,slope_zcd_MCT_UE_CLN_NEW_RAT <= -0.00134,ZCD,2.817065995065373,0.30714285714285716,1.2995382909005806,분식
190,slope_zcd_RC_M1_UE_CUS_CN <= 0.01403,ZCD,-3.8424950049044733,0.7714285714285715,1.6135117887787036,분식
191,mean_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > 0.16451,ZCD,6.988116484476312,0.09285714285714286,2.028175987274642,분식
192,slope_zcd_MCT_UE_CLN_NEW_RAT > -0.00134,ZCD,-7.545619678959312,0.6928571428571428,3.4808633232438764,분식
193,mean_zcd_M12_FME_40_RAT,ZCD,0.036400735034671464,1.0,0.01874124033537903,샌드위치/토스트
194,mean_zcd_M1_SME_RY_CNT_RAT,ZCD,-0.1577147289359887,1.0,0.06167660604313485,샌드위치/토스트
195,mean_zcd_M1_SME_RY_SAA_RAT,ZCD,-0.17473943008786125,1.0,0.12291793825577342,샌드위치/토스트
196,mean_zcd_RC_M1_AV_NP_AT,ZCD,-0.3233184602353465,1.0,0.14809926381622343,샌드위치/토스트
197,slope_zcd_M1_SME_RY_CNT_RAT,ZCD,-34.03024207224689,1.0,0.8027173411063373,샌드위치/토스트
198,slope_zcd_M1_SME_RY_SAA_RAT,ZCD,-6.086558589943317,1.0,0.15908138791066365,샌드위치/토스트
199,slope_zcd_RC_M1_AV_NP_AT,ZCD,-18.549811281371454,1.0,0.5046718767018034,샌드위치/토스트
200,slope_zcd_RC_M1_UE_CUS_CN,ZCD,0.45181296628419604,1.0,0.012756899385619684,샌드위치/토스트
201,mean_zcd_RC_M1_UE_CUS_CN > -1.0558,ZCD,-0.7239105630686649,0.8857142857142857,0.23031791056742446,샌드위치/토스트
202,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.01492,ZCD,-0.21752567945411536,0.8285714285714286,0.08198173660539014,샌드위치/토스트
203,slope_zcd_M1_SME_RY_CNT_RAT > -0.02349,ZCD,-0.3055891392606517,0.8571428571428571,0.10693392316070095,샌드위치/토스트
204,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.01511,ZCD,-1.33278080075132,0.8571428571428571,0.46637612868838707,샌드위치/토스트
205,slope_zcd_M12_MAL_30_RAT <= 0.02792,ZCD,-2.987480430625511,0.8857142857142857,0.9504906900736463,샌드위치/토스트
206,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > 0.01492,ZCD,1.6447674702897919,0.17142857142857143,0.6198849435376883,샌드위치/토스트
207,slope_zcd_M12_MAL_60_RAT <= 0.01944,ZCD,-0.6775478444451442,0.8,0.27101913777805764,샌드위치/토스트
208,slope_zcd_MCT_UE_CLN_NEW_RAT <= -0.03438,ZCD,-3.5452967169855962,0.08571428571428572,0.992476336386182,샌드위치/토스트
209,slope_zcd_M1_SME_RY_SAA_RAT <= -0.0298,ZCD,1.0543525394689819,0.14285714285714285,0.3689465329580953,샌드위치/토스트
210,mean_zcd_RC_M1_UE_CUS_CN <= -1.05625,ZCD,2.5217581281128036,0.11428571428571428,0.8023174307076236,샌드위치/토스트
211,mean_zcd_M12_MAL_1020_RAT <= 0.60524,ZCD,-0.39987920253185205,0.8857142857142857,0.12722475275964198,샌드위치/토스트
212,slope_zcd_M1_SME_RY_SAA_RAT > -0.03059,ZCD,-0.26674242200273257,0.8857142857142857,0.08486622578753036,샌드위치/토스트
213,slope_zcd_M1_SME_RY_SAA_RAT > -0.0298,ZCD,-0.10931285476009105,0.8571428571428571,0.0382515309270272,샌드위치/토스트
214,slope_zcd_M12_MAL_30_RAT > -0.01054,ZCD,-0.5978465192810297,0.8,0.23913860771241185,샌드위치/토스트
215,mean_zcd_M12_FME_1020_RAT > 0.55632,ZCD,1.240255406721545,0.14285714285714285,0.4339989853136862,샌드위치/토스트
216,mean_zcd_M12_MAL_1020_RAT <= 0.53459,ZCD,-0.5484363688797383,0.8857142857142857,0.17448939828162902,샌드위치/토스트
217,slope_zcd_M1_SME_RY_SAA_RAT > -0.03153,ZCD,-1.3814128199392288,0.9142857142857143,0.38671503234175164,샌드위치/토스트
