mean_all,mean_bzn,mean_zcd,slope_all,slope_bzn,slope_zcd,ENCODED_MCT,attribute
0.2183459007227694,0.18409272711407254,0.1461928279186582,0.016666489695341034,0.014470802258654531,0.015122404899871574,0507C6C859,RC_M1_SHC_WP_UE_CLN_RAT
0.21832210557369325,0.18409921066187432,0.14333425561589364,0.016667425294246665,0.01447404903099705,0.015273634378681553,0507C6C859,RC_M1_SHC_FLP_UE_CLN_RAT
-0.7735328283981393,0.0,-0.9645380747666327,0.02737205051470074,0.0,0.023266138649141555,08336C3B85,RC_M1_SAA
0.36755819295955067,0.0,0.31396015429648333,-0.001935550105209388,0.0,-0.007453533019583363,08336C3B85,RC_M1_AV_NP_AT
-1.1937246877269014,0.0,-1.3012116237201357,0.0312435802063546,0.0,0.0242416548828325,08336C3B85,RC_M1_UE_CUS_CN
-1.1698227609305254,0.0,-1.3134826614157322,0.03020228795412506,0.0,0.02371751005174153,08336C3B85,RC_M1_TO_UE_CT
0.32652163338797435,0.0,0.6659069788433719,-0.02794455279573612,0.0,-0.026140283770264096,08336C3B85,M1_SME_RY_SAA_RAT
-0.886859213534391,0.0,-1.0391641671138105,0.005719271497468268,0.0,0.002074949338013455,08336C3B85,M12_SME_RY_SAA_PCE_RT
0.8482560054409013,0.0,0.5178409052073695,-0.035603448921754446,0.0,-0.024857592694108588,08336C3B85,M1_SME_RY_CNT_RAT
-1.0532461841051626,0.0,-1.1773730494700434,-0.0005324410682246847,0.0,-0.00020573027684456932,08336C3B85,M12_SME_BZN_SAA_PCE_RT
0.15404816265688007,0.0,0.1578531860571085,-0.0003244319451958895,0.0,0.004026069368812209,08336C3B85,M12_MAL_1020_RAT
0.1540788629193006,0.0,0.1578966576755532,-0.0003250672734671371,0.0,0.004024136414065909,08336C3B85,M12_MAL_30_RAT
0.15404919074071147,0.0,0.157867691821067,-0.0003244499137501538,0.0,0.004025353001201535,08336C3B85,M12_MAL_40_RAT
0.1540099830311354,0.0,0.15781748802050644,-0.0003231178014159652,0.0,0.004028340643575501,08336C3B85,M12_MAL_50_RAT
0.153996295158664,0.0,0.15781162612504693,-0.0003241456835218884,0.0,0.0040273381501027645,08336C3B85,M12_MAL_60_RAT
0.15401179224774042,0.0,0.15782164251376063,-0.0003244731446009919,0.0,0.004027057547439441,08336C3B85,M12_FME_1020_RAT
0.15403419750348787,0.0,0.1578559051975863,-0.00032490148391310224,0.0,0.0040258211712365126,08336C3B85,M12_FME_30_RAT
0.1540268115752467,0.0,0.15785077175640527,-0.0003244165983679365,0.0,0.004026133509331517,08336C3B85,M12_FME_40_RAT
0.15400621723222077,0.0,0.15782541442251294,-0.00032363532548999787,0.0,0.004027327597639467,08336C3B85,M12_FME_50_RAT
0.15399802523547568,0.0,0.15782916736837435,-0.0003240991429474063,0.0,0.004026818215508961,08336C3B85,M12_FME_60_RAT
0.1393536074173817,0.0,0.15750975730079952,-0.0005444678573907884,0.0,0.003977651561776708,08336C3B85,MCT_UE_CLN_REU_RAT
0.13925776383192298,0.0,0.15741186855286557,-0.0005441306281449905,0.0,0.00398035880893502,08336C3B85,MCT_UE_CLN_NEW_RAT
0.302544299417457,0.0,0.345988963879879,0.001782083579714373,0.0,0.006801408953398732,08336C3B85,RC_M1_SHC_RSD_UE_CLN_RAT
0.3027083130793901,0.0,0.34612610810852223,0.0017843758901449041,0.0,0.006801956011349604,08336C3B85,RC_M1_SHC_WP_UE_CLN_RAT
0.3025977567884854,0.0,0.3460242551741201,0.001783712029292241,0.0,0.006802506651161041,08336C3B85,RC_M1_SHC_FLP_UE_CLN_RAT
0.1838856316365741,0.2005871316058534,0.1665932899661047,-0.03831208096709519,-0.041874125046718245,-0.034627738608418494,099CBF2425,RC_M1_SAA
0.03359384858771843,0.06616067148716522,0.0281244311611141,-0.007398740795367781,-0.014151751299538133,-0.00618997687066706,099CBF2425,RC_M1_AV_NP_AT
0.19203726621390824,0.19880729549981802,0.1734225275344593,-0.04002981676129711,-0.041549187182102286,-0.03609863200459815,099CBF2425,RC_M1_UE_CUS_CN
0.19149440912349872,0.19912073835629573,0.17592205969739064,-0.03992091612577471,-0.04163580244338237,-0.0366930349744007,099CBF2425,RC_M1_TO_UE_CT
-0.12466554163557808,-0.12745281387855598,-0.12165767804858581,0.02595255994876892,0.02658749566879436,0.025232832683784165,099CBF2425,M1_SME_RY_SAA_RAT
0.18105181085654456,0.20571286631635402,0.15127078797871768,-0.03727893806687668,-0.04257142324638979,-0.03108745932907858,099CBF2425,M12_SME_RY_SAA_PCE_RT
-0.10611897844441681,-0.12596676563423118,-0.08121002141530773,0.022159897320333383,0.0262349340155865,0.017159226557339976,099CBF2425,M1_SME_RY_CNT_RAT
0.25019953025968594,0.18549597210981764,0.21312657956478512,-0.05181569593055891,-0.03833835534867654,-0.04415244316365377,099CBF2425,M12_SME_BZN_SAA_PCE_RT
0.02623008729277007,0.019947418468821265,0.02209772443193211,-0.005468300133729811,-0.004125824377585577,-0.00458737615124374,099CBF2425,M12_MAL_1020_RAT
0.026238047507502662,0.019956698300933908,0.022109841101913316,-0.005469988385533351,-0.0041278113386226814,-0.004589943072873559,099CBF2425,M12_MAL_30_RAT
0.026234116860593987,0.019950414517191522,0.022105761185561002,-0.005469194288752463,-0.004126523814340758,-0.004589117018051958,099CBF2425,M12_MAL_40_RAT
0.026237743042202652,0.019950843134831954,0.02210756987440161,-0.005469922409164722,-0.004126573489270898,-0.004589457594707534,099CBF2425,M12_MAL_50_RAT
0.026228614015987903,0.019942676191508843,0.02209810566622834,-0.005468003524872678,-0.004124844512700789,-0.004587457162124165,099CBF2425,M12_MAL_60_RAT
0.026226668357862037,0.01994419551049791,0.02209445370260618,-0.005467574029689426,-0.0041251375995411755,-0.0045866732344464044,099CBF2425,M12_FME_1020_RAT
0.02623207514964072,0.019951335002988,0.02210296213889262,-0.005468705910103616,-0.004126637532233699,-0.004588459961102425,099CBF2425,M12_FME_30_RAT
0.026231130117705583,0.019948202328583724,0.022102795780666373,-0.005468534710159892,-0.004126010973966172,-0.004588452971649258,099CBF2425,M12_FME_40_RAT
0.026233631344964467,0.019948069132026413,0.022106041022597778,-0.005469032878337432,-0.00412595213663144,-0.0045891098112671395,099CBF2425,M12_FME_50_RAT
0.026228085642648877,0.01994304051288071,0.022101305554716,-0.0054678850770258644,-0.004124907573622913,-0.004588128504181681,099CBF2425,M12_FME_60_RAT
0.024351640281750814,0.01912478128102738,0.02210549821226465,-0.005075546531650728,-0.003971367553882932,-0.004588953612728538,099CBF2425,MCT_UE_CLN_REU_RAT
0.024344034919927437,0.019112198539392573,0.022096158016581307,-0.005074015459225354,-0.00396880952161736,-0.004587091028075998,099CBF2425,MCT_UE_CLN_NEW_RAT
0.04761702321199048,0.037370928319943604,0.04658719076282547,-0.009922633418780474,-0.007788940511570883,-0.009727825022349163,099CBF2425,RC_M1_SHC_RSD_UE_CLN_RAT
0.047597151782672376,0.03735459549486981,0.046565136119071204,-0.009918442278704623,-0.0077854846055810745,-0.009723198101704368,099CBF2425,RC_M1_SHC_WP_UE_CLN_RAT
0.04759147388928405,0.03735164764129609,0.046559447366621716,-0.009916982131789811,-0.007784531479938135,-0.009721745569580878,099CBF2425,RC_M1_SHC_FLP_UE_CLN_RAT
-0.05863640607443349,0.018587501489955163,0.008771398446729856,-0.01398642541633403,0.0017895158333644384,0.00013927160265760817,099CE5DB1F,RC_M1_SAA
-0.17207601501699896,-0.18980283552339594,-0.07959116973364032,-0.035850957792738294,-0.03950921878292751,-0.01646925505320554,099CE5DB1F,RC_M1_AV_NP_AT
0.028872415497347065,0.1310095759901643,0.028987627195040406,0.005088007867513613,0.02629593438074307,0.0048274345418547766,099CE5DB1F,RC_M1_UE_CUS_CN
0.058456636548461983,0.15615929775406748,0.059953896465003736,0.012218302667406804,0.032666152211680045,0.012568802034008527,099CE5DB1F,RC_M1_TO_UE_CT
-0.026634324941861864,-0.07978339846597522,-0.06486682528333045,-0.0044242671376582155,-0.015577296588516778,-0.012502833496627506,099CE5DB1F,M1_SME_RY_SAA_RAT
0.1568133456505263,0.3142403544441378,0.23595751079817803,0.03041416641677624,0.06246328593037347,0.046394692679375564,099CE5DB1F,M12_SME_RY_SAA_PCE_RT
-0.06660061031868696,-0.09105671717434605,-0.07136459266303893,-0.013554703674453139,-0.018862004927374842,-0.01431764878603896,099CE5DB1F,M1_SME_RY_CNT_RAT
0.3251681053417953,0.28032266841455405,0.43934548177313193,0.0666741624219762,0.057148300027718986,0.09011254367212825,099CE5DB1F,M12_SME_BZN_SAA_PCE_RT
0.025468402041334687,0.01657717679806513,0.018068795580583732,0.005311304548515562,0.0034693629543060735,0.0038015807395894744,099CE5DB1F,M12_MAL_1020_RAT
0.02544722555260415,0.016581799303901565,0.018037551190327697,0.005306768653313778,0.00347011054173343,0.003794921600761843,099CE5DB1F,M12_MAL_30_RAT
0.025438566293011805,0.0165724201278509,0.01802526135600331,0.005304970202735256,0.0034681830754898944,0.003792396050083619,099CE5DB1F,M12_MAL_40_RAT
0.02543941864888899,0.016574265468672043,0.018025858783610637,0.005305043134720078,0.0034683913811348528,0.0037923448685021517,099CE5DB1F,M12_MAL_50_RAT
0.0254346559129941,0.016571312959913966,0.018021077051992723,0.0053040966051471055,0.0034678576351680557,0.003791431337360027,099CE5DB1F,M12_MAL_60_RAT
0.0254484568077714,0.016557839967967485,0.018048283343560036,0.005307035748031007,0.0034651680378799494,0.003797168321217539,099CE5DB1F,M12_FME_1020_RAT
0.025439153443436113,0.01657270809009549,0.018034545056748487,0.005305044678468418,0.003468159066066037,0.003794238904054403,099CE5DB1F,M12_FME_30_RAT
0.02543718702017365,0.016569707001221318,0.018028880458733715,0.005304660214525782,0.0034675868413891705,0.0037931070774492393,099CE5DB1F,M12_FME_40_RAT
0.02543847225301506,0.016570464910981242,0.01803013806942061,0.005304865188144881,0.003467633836181594,0.003793265458222164,099CE5DB1F,M12_FME_50_RAT
0.025436253681461726,0.016570874524919458,0.01802796670677927,0.005304437805824821,0.003467781395718661,0.003792874123114244,099CE5DB1F,M12_FME_60_RAT
0.022675614306914515,0.013524064813677364,0.01718520919549032,0.004726609150340406,0.002837453443952605,0.0036184932980412145,099CE5DB1F,MCT_UE_CLN_REU_RAT
0.022756312692442233,0.013671837988088307,0.017291423797739534,0.00474267609394972,0.002866389590683873,0.0036393253152001725,099CE5DB1F,MCT_UE_CLN_NEW_RAT
0.05289464346655356,0.03150543108329357,0.034803436680944745,0.011046480625695836,0.006570333307444515,0.00727082976196551,099CE5DB1F,RC_M1_SHC_RSD_UE_CLN_RAT
0.05289202957797681,0.03150422032493857,0.03479939782141143,0.011045950115932044,0.006570107221174142,0.007270012830457477,099CE5DB1F,RC_M1_SHC_WP_UE_CLN_RAT
0.052902701175598255,0.03151182853246041,0.03481616427831897,0.011048001556780082,0.006571421681450051,0.007273239104313408,099CE5DB1F,RC_M1_SHC_FLP_UE_CLN_RAT
-0.07026674695627598,-0.4734691125983948,-0.059290079742255676,0.0005689490347519568,0.0018081094142932343,2.6642408525082456e-05,09B5A19D91,RC_M1_SAA
-1.74725892576079,-1.7730059846622837,-0.6991069256890733,0.0019664303256549964,0.0019115039697429881,-0.005548600703139068,09B5A19D91,RC_M1_AV_NP_AT
0.8410487570935273,0.6313153912739066,0.4371498894755567,-0.009891222910706706,-0.015372386060773315,-0.009437663659907166,09B5A19D91,RC_M1_UE_CUS_CN
0.9564446556593965,0.7664081583728896,0.4939735679262307,-0.012276306665028488,-0.01760203218022035,-0.013741067989680281,09B5A19D91,RC_M1_TO_UE_CT
-0.38038191872127186,-0.1284225442107583,-0.3244917929259195,-0.0057387726296849306,-0.0065629906722268734,-0.009711750432632303,09B5A19D91,M1_SME_RY_SAA_RAT
-0.4694447115547728,-0.7750088337076834,-0.44905962970615915,0.012956105683285993,0.014232520203839482,0.02883782501388743,09B5A19D91,M12_SME_RY_SAA_PCE_RT
-0.5617581240256365,-0.49513982446069643,-0.37755986376365697,0.005089072308322156,0.0060401016351419486,0.002697378334364171,09B5A19D91,M1_SME_RY_CNT_RAT
-0.21992628082069265,-0.794625596486949,-0.42357797404786074,0.018945625743103767,0.017897025050183233,0.02630400415248958,09B5A19D91,M12_SME_BZN_SAA_PCE_RT
0.15398040481825762,0.1137684146905763,-0.43076266912071426,-0.0003239138435948704,0.002195001059651518,0.06910613106879787,09B5A19D91,M12_MAL_1020_RAT
0.15411849393860963,0.11392509667837898,0.584997608387057,-0.0003242546646045095,0.0021905941776728215,-0.04071233222664197,09B5A19D91,M12_MAL_30_RAT
0.15401650871954994,0.11374275007038744,0.12788103031929554,-0.0003221090174202492,0.002198446285947322,0.006425209594588417,09B5A19D91,M12_MAL_40_RAT
0.15396650839073658,0.11366830984783181,-0.023336091799172332,-0.0003242956955901289,0.002196793651090327,0.021775047430164986,09B5A19D91,M12_MAL_50_RAT
0.1539751563948694,0.11367128915546483,0.29239145582237575,-0.0003246286059418091,0.00219619944096281,0.0006616162762005521,09B5A19D91,M12_MAL_60_RAT
0.1539934031752553,0.11379088786343328,-0.3908970930340119,-0.00032476211398837915,0.0021937719904685476,0.06572375738396699,09B5A19D91,M12_FME_1020_RAT
0.15418143154361977,0.11401760581256902,0.943057027585823,-0.00032717150285300556,0.002184659089895941,-0.08818354503049891,09B5A19D91,M12_FME_30_RAT
0.15404529583579063,0.11378579393387034,0.3999905707415959,-0.00032255162398961483,0.002197000217723818,-0.021650460006432115,09B5A19D91,M12_FME_40_RAT
0.1539905346525374,0.11370209525031245,0.018786434768703328,-0.0003245262849655887,0.002195908948534684,0.015338450201014488,09B5A19D91,M12_FME_50_RAT
0.15399177083257745,0.1136898854574699,0.5719243107256391,-0.00032450920583655045,0.0021956258224720853,-0.02581259567733515,09B5A19D91,M12_FME_60_RAT
0.13916034381491596,-0.1731224778710514,0.008349551072604428,-0.0005437925295021991,0.04985429418936663,0.020050093325865912,09B5A19D91,MCT_UE_CLN_REU_RAT
0.1392685208476795,0.040194458127482985,-0.0700697507698815,-0.0005424264305348463,0.010649777612805991,0.030455695051978416,09B5A19D91,MCT_UE_CLN_NEW_RAT
0.30260833786460223,0.2695809220884891,0.304360769756175,0.0017827233636544201,0.004826203171968137,0.002616801078537038,09B5A19D91,RC_M1_SHC_RSD_UE_CLN_RAT
0.302577791214185,0.269677494214407,0.3042805654498375,0.0017832345657927983,0.004824728540227447,0.0026183892331354277,09B5A19D91,RC_M1_SHC_WP_UE_CLN_RAT
0.3026641910739052,0.26981009433166514,0.3042404696979013,0.0017842140016493177,0.00482415753344171,0.0026195940118909373,09B5A19D91,RC_M1_SHC_FLP_UE_CLN_RAT
0.3975570252828013,0.0,0.1495323908606541,-0.0007303843400536421,0.0,0.0014501224411009863,0EE4BD7D7A,RC_M1_SAA
0.9241732601326197,0.0,0.22968727005197334,0.01878914788599276,0.0,0.039441291762237755,0EE4BD7D7A,RC_M1_AV_NP_AT
-0.20369309432910607,0.0,0.07103188897509148,0.001227510629942569,0.0,0.0017146058748496434,0EE4BD7D7A,RC_M1_UE_CUS_CN
-0.41803831213628956,0.0,-0.06502847289670673,0.0002574319958480249,0.0,-0.00024088344415330322,0EE4BD7D7A,RC_M1_TO_UE_CT
-0.3361145890493071,0.0,-0.12076957241382925,-0.017368144581790118,0.0,-0.029940677155011218,0EE4BD7D7A,M1_SME_RY_SAA_RAT
-0.4388617825071721,0.0,-0.7131457147811645,0.04391573527767329,0.0,0.04855460150062936,0EE4BD7D7A,M12_SME_RY_SAA_PCE_RT
-0.30780921695290936,0.0,-0.3508798226741463,0.00844420163218805,0.0,0.010483359212446643,0EE4BD7D7A,M1_SME_RY_CNT_RAT
-1.0532461841051626,0.0,-1.1691237028032713,-0.0005324410682246847,0.0,0.002269308718986019,0EE4BD7D7A,M12_SME_BZN_SAA_PCE_RT
0.15401125664898552,0.0,0.14281790675267186,-0.00032320535491647253,0.0,0.00020218654603304192,0EE4BD7D7A,M12_MAL_1020_RAT
0.1540107219042615,0.0,0.14282405628502928,-0.0003228876263064053,0.0,0.00020250609860971206,0EE4BD7D7A,M12_MAL_30_RAT
0.15400795317591845,0.0,0.14283839945064036,-0.0003228041704384151,0.0,0.0002022830340329419,0EE4BD7D7A,M12_MAL_40_RAT
0.1539781264576904,0.0,0.14281956058366316,-0.00032378738455245885,0.0,0.00020120599500818032,0EE4BD7D7A,M12_MAL_50_RAT
0.15398215865804146,0.0,0.14283026766606732,-0.0003235971955131304,0.0,0.00020172592840157698,0EE4BD7D7A,M12_MAL_60_RAT
0.154076838900011,0.0,0.14282617263661204,-0.00032719384468415713,0.0,0.00019746116184035648,0EE4BD7D7A,M12_FME_1020_RAT
0.15409359262608757,0.0,0.14286099976719674,-0.00032631725836072795,0.0,0.00019796136241015343,0EE4BD7D7A,M12_FME_30_RAT
0.15406763608759247,0.0,0.14287149281323772,-0.00032469422712362713,0.0,0.00019985420759396647,0EE4BD7D7A,M12_FME_40_RAT
0.1540223274480552,0.0,0.14283522756093242,-0.0003249261321714555,0.0,0.00019986730916502147,0EE4BD7D7A,M12_FME_50_RAT
0.15400884269215945,0.0,0.14283616996603257,-0.00032329961504112766,0.0,0.00020163766383883604,0EE4BD7D7A,M12_FME_60_RAT
0.13932294774287587,0.0,0.14165980334586276,-0.0005400530512358229,0.0,0.00010019265721191,0EE4BD7D7A,MCT_UE_CLN_REU_RAT
0.13926513721559522,0.0,0.14160756359886548,-0.0005451134414983648,0.0,9.48334938078921e-05,0EE4BD7D7A,MCT_UE_CLN_NEW_RAT
0.30258511561788487,0.0,0.2574879801682931,0.0017846369649514265,0.0,0.0021843170596188293,0EE4BD7D7A,RC_M1_SHC_RSD_UE_CLN_RAT
0.30268095378632803,0.0,0.2575602490549785,0.0017823992237898062,0.0,0.0021816452354324,0EE4BD7D7A,RC_M1_SHC_WP_UE_CLN_RAT
0.30258421048725,0.0,0.2574356108512977,0.0017831337046384569,0.0,0.002182802093423439,0EE4BD7D7A,RC_M1_SHC_FLP_UE_CLN_RAT
0.7658684500393592,0.40990369749143746,0.36686308524536776,-0.030067462849187057,-0.007054852097791985,-0.0038909525289009443,104031A6C2,RC_M1_SAA
0.14182091034876157,0.25767620713084566,0.20579559935908054,0.04669288158025135,0.021379082357254525,0.024909745498333014,104031A6C2,RC_M1_AV_NP_AT
1.0665659044893927,0.5683799419458436,0.5123451609832895,-0.0671467040052297,-0.025441440870897315,-0.02204689546840344,104031A6C2,RC_M1_UE_CUS_CN
1.0636358725264803,0.5577745147860484,0.5029886682554165,-0.06705949754873353,-0.025245606217387244,-0.021847449052885142,104031A6C2,RC_M1_TO_UE_CT
-0.46987764689266526,-0.3244165937237929,-0.32121335984925187,0.02873605207402368,0.018933534075419457,0.018135731595503864,104031A6C2,M1_SME_RY_SAA_RAT
0.3567895632866489,0.08018283630991141,0.05083755074319405,-0.004437658356401389,0.004415277699965246,0.002364103419167335,104031A6C2,M12_SME_RY_SAA_PCE_RT
-0.4703573744009213,-0.355418993971017,-0.30303452110286827,0.0347949938025355,0.0233816846772917,0.02155534133979443,104031A6C2,M1_SME_RY_CNT_RAT
0.5080155901660355,0.06887273917834835,0.23684715654420588,-0.04528335046101834,-0.0107210566341087,-0.023124003151789987,104031A6C2,M12_SME_BZN_SAA_PCE_RT
0.10987511291366009,0.23199492659145995,0.24398493215284187,-0.008160841533848589,-0.018238970936727984,-0.018628348279673173,104031A6C2,M12_MAL_1020_RAT
0.10987868466317326,0.23198352122256408,0.2439784215783373,-0.008160904232636788,-0.01823791903711967,-0.018627741969476818,104031A6C2,M12_MAL_30_RAT
0.10992741463424971,0.2320018092746304,0.24399492864603625,-0.00816677169095907,-0.018240526416294815,-0.018630127791902082,104031A6C2,M12_MAL_40_RAT
0.10998315326088866,0.2320230680317913,0.2440143632580131,-0.008170370287476053,-0.018241720273163738,-0.0186312725830717,104031A6C2,M12_MAL_50_RAT
0.1099447359475512,0.2319867423709173,0.24397340795102418,-0.00816725637575451,-0.01823937777652794,-0.01862848904040213,104031A6C2,M12_MAL_60_RAT
0.10988213115531366,0.23200140197024652,0.24398826023685374,-0.008161090161525063,-0.018239178924289074,-0.018628392351570794,104031A6C2,M12_FME_1020_RAT
0.10989292384274026,0.23199992620242704,0.24398611198857623,-0.008161232293666184,-0.018238604049491656,-0.018627872569779567,104031A6C2,M12_FME_30_RAT
0.10993452678783193,0.2320107129768175,0.24399553502407745,-0.008166898300146639,-0.01824088997842435,-0.018629916913378397,104031A6C2,M12_FME_40_RAT
0.11000642893004682,0.23204311691548715,0.24402274464563153,-0.008169279030561756,-0.018241727164988685,-0.01863043201377084,104031A6C2,M12_FME_50_RAT
0.10996206533282786,0.23199799378253125,0.24397292823262176,-0.00816658972871629,-0.018238812698753055,-0.018627038825893203,104031A6C2,M12_FME_60_RAT
0.09981361538027905,0.2150854438096068,0.21959473199089696,-0.007538880063560745,-0.016920413829204325,-0.017172848321441815,104031A6C2,MCT_UE_CLN_REU_RAT
0.09986648492324886,0.21510401003996862,0.2196302477876637,-0.007544749959919419,-0.016922981542717656,-0.01717624939265613,104031A6C2,MCT_UE_CLN_NEW_RAT
