,rule,type,coef,support,importance,category
24,slope_all_RC_M1_SHC_RSD_UE_CLN_RAT,general,2.317000544473577,1.0,0.07154612052236525,
25,slope_all_RC_M1_SHC_WP_UE_CLN_RAT,general,0.25089559364720404,1.0,0.00774742865364167,
26,slope_all_RC_M1_TO_UE_CT,general,-0.7750466865336298,1.0,0.021977707431147703,
27,slope_all_RC_M1_UE_CUS_CN,general,-4.67278983328054,1.0,0.13165724178344843,
28,slope_all_M1_SME_RY_SAA_RAT <= -0.0587,general,0.16477966062746058,0.012186379928315413,0.018079169061054893,
29,slope_all_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.15909,general,-0.3825242797292624,0.9949820788530466,0.027028911204487114,
30,slope_all_RC_M1_SHC_WP_UE_CLN_RAT <= 0.16031,general,-0.4517232031327154,0.9949820788530466,0.03191846111081416,
31,slope_all_M1_SME_RY_SAA_RAT > -0.04543,general,-0.052385801362056096,0.9682198327359618,0.009189220406219131,
32,mean_all_M12_MAL_1020_RAT <= 0.1542,general,-0.4227554751278162,0.9818399044205496,0.05645061079114202,
33,slope_all_M1_SME_RY_SAA_RAT <= -0.08176,general,1.0347312165804743,0.006690561529271207,0.08435311347047794,
34,mean_all_RC_M1_SAA <= 1.72939,general,-0.7261628005525751,0.9904420549581839,0.07065303106722486,
35,slope_all_M1_SME_RY_CNT_RAT > -0.04242,general,-0.1367497642217392,0.978494623655914,0.01983715248332625,
36,slope_all_RC_M1_TO_UE_CT > 0.01479,general,0.3608422281292744,0.2126642771804062,0.14765379248727942,
37,slope_all_M12_SME_BZN_SAA_PCE_RT <= -0.06902,general,0.9821685322860763,0.014097968936678614,0.11579269739680698,
38,mean_all_M12_FME_1020_RAT <= 0.15417,general,-0.3076011389087804,0.9627240143369176,0.05827112592309478,
39,slope_all_M12_FME_1020_RAT <= -0.00033,general,1.0208334006233386,0.07885304659498207,0.27512405895316083,
40,mean_all_RC_M1_UE_CUS_CN > -1.21967,general,-0.5021174565896813,0.9096774193548387,0.1439286315771314,
41,mean_all_M12_FME_50_RAT <= -3.05985,general,2.449243997612086,0.011230585424133811,0.25809569592851866,
42,slope_all_RC_M1_AV_NP_AT <= 0.07794,general,-0.5299635397689528,0.9739545997610514,0.0844074667806123,
43,slope_all_RC_M1_TO_UE_CT > 0.01424,general,0.8295958137539752,0.21911589008363203,0.34316009652771623,
44,slope_all_MCT_UE_CLN_NEW_RAT > -0.00129,general,-2.3870489394917604,0.9299880525686978,0.6090964757784796,
45,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.34601,ZCD,-3.297109986665198,0.9855491329479769,0.3934771595927331,백반/가정식
46,slope_zcd_M1_SME_RY_SAA_RAT > -0.06101,ZCD,-2.5571909669739425,0.9826589595375722,0.3338121550912157,백반/가정식
47,slope_zcd_M1_SME_RY_SAA_RAT > -0.06065,ZCD,-3.66264290043998,0.9826589595375722,0.4781163142353103,백반/가정식
48,mean_zcd_M1_SME_RY_SAA_RAT <= 2.91635,ZCD,-5.725566564509168,0.9826589595375722,0.7474075024904031,백반/가정식
49,mean_zcd_M12_FME_1020_RAT <= 0.13708,ZCD,-0.8922295091859165,0.9884393063583815,0.09537697249053986,백반/가정식
50,slope_zcd_M1_SME_RY_CNT_RAT > -0.05333,ZCD,-4.415313930947748,0.9739884393063584,0.7027837223012322,백반/가정식
51,mean_zcd_M12_FME_1020_RAT <= 0.13709,ZCD,-0.5098414747959813,0.9913294797687862,0.04726794813515463,백반/가정식
52,mean_zcd_M1_SME_RY_SAA_RAT <= 3.23155,ZCD,7.24815794470634,0.9884393063583815,0.7748088958973165,백반/가정식
53,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.33479,ZCD,-3.310151753147942,0.9826589595375722,0.43210260972603376,백반/가정식
54,slope_zcd_M1_SME_RY_SAA_RAT <= -0.06065,ZCD,-4.35668009012398,0.017341040462427744,0.568714964470659,백반/가정식
55,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.33983,ZCD,-4.905815358999656,0.9826589595375722,0.6403983193344154,백반/가정식
56,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.31906,ZCD,0.0009829732920787866,0.9797687861271677,0.00013839311614782622,백반/가정식
57,mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.32832,ZCD,0.5879584503389621,0.9797687861271677,0.08277885346790687,백반/가정식
58,slope_zcd_M1_SME_RY_SAA_RAT > -0.11486,ZCD,1.1192381553927584,0.9942196531791907,0.08484780806984066,백반/가정식
59,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.02213,ZCD,10.691057462974515,0.9132947976878613,3.008491118312929,백반/가정식
60,mean_zcd_M12_FME_1020_RAT <= 0.13703,ZCD,1.2951696652897864,0.976878612716763,0.1946497762863262,백반/가정식
61,mean_zcd_M1_SME_RY_SAA_RAT > 2.68472,ZCD,-1.4673312299110515,0.017341040462427744,0.19154337959705559,백반/가정식
62,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > 0.02113,ZCD,16.22859306494179,0.09248554913294797,4.701588168146321,백반/가정식
63,mean_zcd_M12_FME_1020_RAT <= 0.1371,ZCD,-3.9867531916145493,0.9942196531791907,0.30222993023788813,백반/가정식
64,slope_zcd_M1_SME_RY_CNT_RAT <= -0.05104,ZCD,2.040403172538901,0.02601156069364162,0.32477014296565127,백반/가정식
65,slope_zcd_M12_SME_RY_SAA_PCE_RT > -0.08154,ZCD,4.475426912960441,0.9726027397260274,0.7305598173700679,베이커리
66,slope_zcd_M1_SME_RY_SAA_RAT > -0.05481,ZCD,-4.821143920059442,0.9863013698630136,0.5603940096904656,베이커리
67,slope_zcd_M1_SME_RY_SAA_RAT > -0.05371,ZCD,1.8404521106717877,0.9794520547945206,0.2610960560602172,베이커리
68,slope_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > -0.21253,ZCD,-6.153893226978618,0.9931506849315068,0.5075526528798117,베이커리
69,mean_zcd_M12_MAL_60_RAT <= -0.98614,ZCD,-0.42337408646006386,0.02054794520547945,0.06006203778509139,베이커리
70,mean_zcd_M12_MAL_30_RAT <= -0.97332,ZCD,-0.4213655328251871,0.02054794520547945,0.0597770939773113,베이커리
71,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > -0.21254,ZCD,-7.518560973449945,0.9931506849315068,0.6201059113576326,베이커리
72,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > -0.16403,ZCD,-0.029383089224167474,0.9863013698630136,0.0034153942426221754,베이커리
73,mean_zcd_M12_MAL_50_RAT <= -1.00107,ZCD,-0.4954441595295635,0.02054794520547945,0.07028627112933719,베이커리
74,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT > -0.15419,ZCD,0.21581337050727248,0.9863013698630136,0.025085440727082336,베이커리
75,slope_zcd_M1_SME_RY_CNT_RAT > -0.07969,ZCD,-2.9829849294970985,0.9863013698630136,0.34673241728624843,베이커리
76,mean_zcd_RC_M1_SHC_WP_UE_CLN_RAT > 0.26033,ZCD,2.3510963878177678,0.1643835616438356,0.8713710251202796,베이커리
77,mean_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.26037,ZCD,-1.5016402805528843,0.9657534246575342,0.27309114111263555,베이커리
78,slope_zcd_RC_M1_SAA > -0.05832,ZCD,-2.7322374637153444,0.9657534246575342,0.49688987197519363,베이커리
79,mean_zcd_M12_MAL_30_RAT <= -0.9576,ZCD,-0.47339395511305943,0.02054794520547945,0.0671581150773064,베이커리
80,slope_zcd_M12_SME_RY_SAA_PCE_RT > -0.08251,ZCD,-6.681507593328475,0.9794520547945206,0.9478732269310113,베이커리
81,mean_zcd_MCT_UE_CLN_NEW_RAT <= 0.27503,ZCD,-1.522088188717026,0.9383561643835616,0.36607367438185423,베이커리
82,slope_zcd_RC_M1_AV_NP_AT <= 0.08395,ZCD,-0.7428797975787147,0.9857142857142858,0.08815461505495843,분식
83,slope_zcd_M1_SME_RY_CNT_RAT <= 0.14502,ZCD,-1.3867369562290124,0.9928571428571429,0.11678133994040335,분식
84,slope_zcd_M1_SME_RY_CNT_RAT <= 0.13954,ZCD,-1.6084520666123292,0.9928571428571429,0.13545264422727218,분식
85,slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.06614,ZCD,-1.2175023777561402,0.9928571428571429,0.10252958098241427,분식
86,slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.06127,ZCD,2.4170604379679648,0.9714285714285714,0.40267894687785477,분식
87,slope_zcd_RC_M1_AV_NP_AT <= 0.09105,ZCD,-0.5522820695935627,0.9857142857142858,0.06553713454782373,분식
88,slope_zcd_M1_SME_RY_CNT_RAT > -0.05528,ZCD,-4.999659124281795,0.9857142857142858,0.593289825545931,분식
89,slope_zcd_M12_SME_BZN_SAA_PCE_RT <= -0.06614,ZCD,10.339324908732992,0.007142857142857143,0.8707060207037759,분식
90,slope_zcd_M1_SME_RY_SAA_RAT <= -0.03822,ZCD,3.2547906626316445,0.05,0.7093651790395562,분식
91,slope_zcd_M1_SME_RY_SAA_RAT > -0.0434,ZCD,9.449404089911104,0.9714285714285714,1.5742577338064596,분식
92,slope_zcd_RC_M1_AV_NP_AT <= 0.10845,ZCD,-1.872132976023772,0.9928571428571429,0.15765801618296635,분식
93,slope_zcd_M12_SME_BZN_SAA_PCE_RT <= -0.06661,ZCD,1.2494412106577406,0.007142857142857143,0.10521924731432229,분식
94,slope_zcd_RC_M1_UE_CUS_CN <= 0.02899,ZCD,-1.0364718683585104,0.9214285714285714,0.2788821263876082,분식
95,slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.0648,ZCD,0.6383696099826155,0.9785714285714285,0.09244109457229381,분식
96,slope_zcd_RC_M1_UE_CUS_CN > 0.02899,ZCD,-0.14904087028105756,0.07857142857142857,0.040102231513980596,분식
97,slope_zcd_M1_SME_RY_CNT_RAT > 0.14502,ZCD,7.861008346226542,0.007142857142857143,0.6619994396424129,분식
98,slope_zcd_RC_M1_TO_UE_CT <= 0.02388,ZCD,-1.1767430962489756,0.8928571428571429,0.3639605053855605,분식
99,slope_zcd_RC_M1_UE_CUS_CN <= 0.02878,ZCD,-1.5729683180456975,0.9214285714285714,0.423236522542249,분식
100,slope_zcd_RC_M1_TO_UE_CT > 0.02388,ZCD,-0.15895646735399874,0.10714285714285714,0.04916440672299811,분식
101,slope_zcd_M1_SME_RY_SAA_RAT > -0.03059,ZCD,-2.4379734016796926,0.8857142857142857,0.7756606527656958,샌드위치/토스트
102,slope_zcd_M1_SME_RY_CNT_RAT > -0.02461,ZCD,-1.6086105934726642,0.8857142857142857,0.5117922706290259,샌드위치/토스트
103,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > 0.01492,ZCD,3.4968123877042365,0.17142857142857143,1.3178892388551533,샌드위치/토스트
104,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.01511,ZCD,-2.461455322198322,0.8571428571428571,0.8613299377205506,샌드위치/토스트
105,slope_zcd_MCT_UE_CLN_NEW_RAT <= -0.03438,ZCD,-4.3464096368274205,0.08571428571428572,1.2167412369534543,샌드위치/토스트
106,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.01492,ZCD,-0.7290714711830667,0.8285714285714286,0.2747746632353004,샌드위치/토스트
107,slope_zcd_M12_FME_1020_RAT <= -0.03134,ZCD,-12.087059644569779,0.17142857142857143,4.555407630958733,샌드위치/토스트
108,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > 0.01511,ZCD,2.6351099105346045,0.14285714285714285,0.9220963852801161,샌드위치/토스트
109,slope_zcd_M1_SME_RY_CNT_RAT > -0.02349,ZCD,-3.074151527607547,0.8571428571428571,1.0757289478051324,샌드위치/토스트
110,mean_zcd_M12_MAL_1020_RAT > 0.60524,ZCD,6.936406410238865,0.11428571428571428,2.2068729381162098,샌드위치/토스트
111,mean_zcd_RC_M1_TO_UE_CT <= -1.08767,ZCD,5.187466706765384,0.11428571428571428,1.6504338436168868,샌드위치/토스트
112,slope_zcd_M12_MAL_60_RAT > 0.01917,ZCD,7.390892267431255,0.2,2.956356906972502,샌드위치/토스트
113,slope_zcd_M12_MAL_30_RAT > -0.01054,ZCD,-2.9472552540297654,0.8,1.1789021016119061,샌드위치/토스트
114,mean_zcd_RC_M1_TO_UE_CT > -1.08767,ZCD,-2.496390527535045,0.8857142857142857,0.7942465265666322,샌드위치/토스트
115,mean_zcd_RC_M1_SAA <= 0.54035,ZCD,-2.406962251742906,0.7714285714285715,1.010713602327523,샌드위치/토스트
116,mean_zcd_RC_M1_SAA > 0.54035,ZCD,5.460815304253966,0.22857142857142856,2.293064755714884,샌드위치/토스트
117,mean_zcd_RC_M1_UE_CUS_CN > -1.05625,ZCD,-1.8191686802627813,0.8857142857142857,0.5787830027396365,샌드위치/토스트
118,mean_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > 0.27791,ZCD,3.4893345946606598,0.14285714285714285,1.2210127569656835,샌드위치/토스트
119,slope_zcd_M1_SME_RY_SAA_RAT <= -0.0298,ZCD,2.3624805622504903,0.14285714285714285,0.8266959863938874,샌드위치/토스트
120,mean_zcd_M12_MAL_1020_RAT <= 0.60524,ZCD,-2.2124892703316035,0.8857142857142857,0.703921080714063,샌드위치/토스트
121,mean_zcd_M12_MAL_1020_RAT > -2.20531,ZCD,-0.20740160392063345,0.9810126582278481,0.02830619538809157,식료품
122,mean_zcd_M12_FME_50_RAT > -2.39717,ZCD,-0.24830208107075777,0.9810126582278481,0.033888297338087216,식료품
123,slope_zcd_RC_M1_UE_CUS_CN <= -0.08732,ZCD,1.6096709226231336,0.03164556962025317,0.2817803664443476,식료품
124,mean_zcd_M12_FME_1020_RAT > -2.50335,ZCD,-0.638846765178797,0.9810126582278481,0.08718988193129519,식료품
125,mean_zcd_M12_FME_30_RAT > -2.23162,ZCD,-0.4202215780626024,0.9810126582278481,0.057351890583662114,식료품
126,mean_zcd_M12_SME_BZN_SAA_PCE_RT > 1.50592,ZCD,-0.8808933502530196,0.03164556962025317,0.15420446971122892,식료품
127,slope_zcd_RC_M1_UE_CUS_CN > -0.08732,ZCD,0.13813561270991054,0.9683544303797469,0.02418128017432427,식료품
128,slope_zcd_RC_M1_UE_CUS_CN <= -0.08452,ZCD,2.085753314035866,0.03164556962025317,0.36512079884239823,식료품
129,mean_zcd_M12_SME_BZN_SAA_PCE_RT > 1.56721,ZCD,2.636957760166168,0.02531645569620253,0.41422512939145784,식료품
130,mean_zcd_M12_SME_BZN_SAA_PCE_RT <= 1.56721,ZCD,-1.7624542321775747,0.9746835443037974,0.2768542004723938,식료품
131,mean_zcd_M12_FME_30_RAT > -2.50335,ZCD,-1.1626449501697693,0.9810126582278481,0.158677920056381,식료품
132,mean_zcd_M12_SME_BZN_SAA_PCE_RT <= 1.50592,ZCD,0.8444599697440478,0.9683544303797469,0.14782663734416673,식료품
133,mean_zcd_M12_FME_30_RAT > -2.20531,ZCD,-0.47038600092102384,0.9810126582278481,0.06419833693759051,식료품
134,mean_zcd_M12_SME_BZN_SAA_PCE_RT <= 1.51996,ZCD,0.8393615821067529,0.9683544303797469,0.14693414092361196,식료품
135,slope_zcd_MCT_UE_CLN_NEW_RAT > -0.03267,ZCD,-1.525693383562175,0.9430379746835443,0.35361002162674593,식료품
136,mean_zcd_M12_SME_BZN_SAA_PCE_RT <= 1.52121,ZCD,-0.11020745073489582,0.9683544303797469,0.01929232578940418,식료품
137,slope_zcd_MCT_UE_CLN_REU_RAT > -0.03268,ZCD,-1.0862958610146902,0.9430379746835443,0.2517708387838698,식료품
138,slope_zcd_M1_SME_RY_SAA_RAT > 0.02573,ZCD,0.9767907608617626,0.056962025316455694,0.2263908369758344,식료품
139,mean_zcd_M12_FME_60_RAT > -2.23164,ZCD,-0.157497455937368,0.9810126582278481,0.021495271379851463,식료품
140,slope_zcd_RC_M1_UE_CUS_CN > -0.0863,ZCD,0.32641060770040436,0.9683544303797469,0.05713969194352905,식료품
141,mean_zcd_RC_M1_UE_CUS_CN <= 1.54425,ZCD,-0.5957023898063264,0.9943181818181818,0.04477501076234104,양식
142,mean_zcd_RC_M1_SAA <= 1.6459,ZCD,-0.4362993066384504,0.9886363636363636,0.04624464788200744,양식
143,slope_zcd_M12_MAL_60_RAT <= -0.00712,ZCD,6.584894901308297,0.125,2.1777492897948707,양식
144,slope_zcd_RC_M1_AV_NP_AT <= 0.1011,ZCD,-1.1394612089531013,0.9659090909090909,0.20676973112261268,양식
145,slope_zcd_RC_M1_AV_NP_AT <= 0.10148,ZCD,-0.37444196093344084,0.9659090909090909,0.06794725697978371,양식
146,slope_zcd_M12_MAL_60_RAT > -0.00712,ZCD,-5.405016003122501,0.875,1.7875410220733063,양식
147,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > -0.20389,ZCD,-1.6349421418991126,0.9886363636363636,0.17329233053820384,양식
148,slope_zcd_RC_M1_TO_UE_CT > 0.03594,ZCD,2.0738132627636103,0.10795454545454546,0.6435519439225567,양식
149,slope_zcd_RC_M1_SAA > 0.01298,ZCD,8.610727528544883,0.26704545454545453,3.8095261866901455,양식
150,mean_zcd_M1_SME_RY_CNT_RAT <= 0.14999,ZCD,-20.17315683596002,0.7386363636363636,8.86363347762715,양식
151,slope_zcd_RC_M1_TO_UE_CT <= 0.03526,ZCD,-2.778232845844158,0.8863636363636364,0.8817252353829804,양식
152,mean_zcd_RC_M1_TO_UE_CT > 1.52099,ZCD,6.464096851854921,0.005681818181818182,0.4858634295637401,양식
153,slope_zcd_RC_M1_AV_NP_AT > 0.1011,ZCD,0.4923038235472558,0.03409090909090909,0.08933479123789106,양식
154,mean_zcd_M12_FME_1020_RAT <= 0.16879,ZCD,-1.3727656119056204,0.8181818181818182,0.529468294449908,양식
155,slope_zcd_RC_M1_TO_UE_CT <= 0.03594,ZCD,-2.6399677381478965,0.8920454545454546,0.8192426966706954,양식
156,slope_zcd_RC_M1_UE_CUS_CN <= 0.02727,ZCD,2.447955480814665,0.8352272727272727,0.9081310268324583,양식
157,slope_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= -0.00905,ZCD,8.547428574084014,0.14772727272727273,3.032879223670906,양식
158,mean_zcd_M12_SME_BZN_SAA_PCE_RT > -0.89483,ZCD,-7.037830899095972,0.8352272727272727,2.6108614519992215,양식
159,slope_zcd_RC_M1_SAA > 0.013,ZCD,10.208128644454117,0.26704545454545453,4.5162424730354225,양식
160,slope_zcd_RC_M1_UE_CUS_CN > 0.02727,ZCD,-4.579202816578236,0.16477272727272727,1.6987711535135226,양식
161,slope_zcd_M12_MAL_1020_RAT <= 0.05428,ZCD,-0.8775281759689683,0.8666666666666667,0.2983022195328835,와인바
162,slope_zcd_M1_SME_RY_CNT_RAT <= 0.01832,ZCD,-4.290206162223552,0.8333333333333334,1.5988654360367254,와인바
163,slope_zcd_M1_SME_RY_CNT_RAT > -0.00049,ZCD,5.716593838767678,0.36666666666666664,2.7547946141518915,와인바
164,slope_zcd_M12_MAL_1020_RAT > 0.06086,ZCD,7.352899805177589,0.1,2.205869941553277,와인바
165,mean_zcd_M12_MAL_30_RAT > 0.25507,ZCD,1.2505459709579094,0.26666666666666666,0.5530122358344088,와인바
166,slope_zcd_M12_MAL_1020_RAT <= 0.06086,ZCD,-0.0824967000426736,0.9,0.02474901001280208,와인바
167,mean_zcd_M12_MAL_30_RAT <= 0.57051,ZCD,-0.2241325805591116,0.9,0.06723977416773347,와인바
168,slope_zcd_M12_MAL_30_RAT > -0.03963,ZCD,-1.13574331549699,0.8666666666666667,0.3860784885434479,와인바
169,mean_zcd_M12_MAL_30_RAT <= 0.2471,ZCD,-5.033449149487087,0.7333333333333333,2.2258749640242903,와인바
170,mean_zcd_M12_MAL_30_RAT <= 0.25507,ZCD,-4.41080121166131,0.7333333333333333,1.9505296858567385,와인바
171,mean_zcd_M12_FME_1020_RAT > -0.34118,ZCD,-0.43295256570780943,0.8666666666666667,0.1471755720669455,와인바
172,slope_zcd_M12_FME_1020_RAT <= 0.05597,ZCD,-0.27806585400396405,0.9,0.08341975620118922,와인바
173,mean_zcd_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.30429,ZCD,-5.3364342495844985,0.7333333333333333,2.3598600165698085,와인바
174,slope_zcd_M12_MAL_30_RAT <= -0.03963,ZCD,5.636395189037671,0.13333333333333333,1.9160059370149052,와인바
175,mean_zcd_M12_MAL_40_RAT <= 0.07246,ZCD,-8.928644053823069,0.7333333333333333,3.948394961755857,와인바
176,mean_zcd_M12_MAL_30_RAT > 0.2471,ZCD,1.6332522442690829,0.26666666666666666,0.7222513176328578,와인바
177,mean_zcd_M12_MAL_30_RAT <= 0.55761,ZCD,-0.5875820730118176,0.9,0.1762746219035453,와인바
178,mean_zcd_M12_MAL_40_RAT > 0.07246,ZCD,2.107898293837289,0.26666666666666666,0.9321476982518139,와인바
179,slope_zcd_RC_M1_SAA > -0.08283,ZCD,0.6258507313677496,0.9851851851851852,0.07560975205666914,일식당
180,slope_zcd_M12_MAL_30_RAT <= 0.10248,ZCD,2.2901007014558137,0.9925925925925926,0.1963691274890223,일식당
181,slope_zcd_M12_FME_30_RAT <= 0.09442,ZCD,0.5044702390251979,0.9925925925925926,0.0432567793279059,일식당
182,mean_zcd_M12_MAL_30_RAT > -0.47681,ZCD,8.452637223897135,0.9629629629629629,1.5963023017026765,일식당
183,slope_zcd_M1_SME_RY_SAA_RAT <= 0.13293,ZCD,0.6682030647574384,0.9925925925925926,0.05729636811538288,일식당
184,slope_zcd_M12_MAL_30_RAT > 0.10248,ZCD,24.78569889548923,0.007407407407407408,2.1252978365618604,일식당
185,mean_zcd_M12_FME_30_RAT <= 0.47853,ZCD,0.09433424431461575,0.9703703703703703,0.01599562631719268,일식당
186,slope_zcd_M12_FME_30_RAT > 0.09442,ZCD,18.913657338018243,0.007407407407407408,1.621788241334524,일식당
187,mean_zcd_RC_M1_AV_NP_AT > -1.46061,ZCD,-13.285076123744505,0.9407407407407408,3.136729965079469,일식당
188,mean_zcd_M12_FME_30_RAT > 0.47853,ZCD,14.797621882228613,0.02962962962962963,2.5091336844956236,일식당
189,slope_zcd_RC_M1_UE_CUS_CN <= -0.10628,ZCD,19.543682675391675,0.007407407407407408,1.675810986149785,일식당
190,slope_zcd_M12_MAL_30_RAT <= 0.04601,ZCD,0.015037086033833864,0.9703703703703703,0.002549738017665099,일식당
191,mean_zcd_M12_FME_30_RAT <= 0.47321,ZCD,-0.26633003161109836,0.9703703703703703,0.045159800596793455,일식당
192,slope_zcd_RC_M1_UE_CUS_CN > -0.10628,ZCD,1.2030896660712034,0.9925925925925926,0.10316125743609346,일식당
193,slope_zcd_MCT_UE_CLN_REU_RAT > 0.02841,ZCD,15.771451381107651,0.11851851851851852,5.097665859154881,일식당
194,slope_zcd_M12_MAL_30_RAT <= 0.04698,ZCD,1.4181117130571796,0.9777777777777777,0.20903753168972483,일식당
195,slope_zcd_M12_SME_BZN_SAA_PCE_RT <= 0.07841,ZCD,-10.260951155398635,0.9333333333333333,2.5595309123949272,일식당
196,slope_zcd_M1_SME_RY_SAA_RAT > 0.13293,ZCD,23.859267254833306,0.007407407407407408,2.0458591582372874,일식당
197,slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > -0.00878,ZCD,-30.275077620332585,0.9037037037037037,8.931061670872223,일식당
198,slope_zcd_MCT_UE_CLN_REU_RAT <= 0.02868,ZCD,-2.7713804614281488,0.8814814814814815,0.8957686404102506,일식당
199,mean_zcd_MCT_UE_CLN_NEW_RAT <= 0.8075,ZCD,0.4170397748836077,0.9595959595959596,0.08211719029082733,중식당
200,mean_zcd_MCT_UE_CLN_NEW_RAT <= 0.69966,ZCD,0.24842183942437449,0.9393939393939394,0.05927501574860672,중식당
201,slope_zcd_M12_FME_60_RAT <= -0.01779,ZCD,8.19306998703136,0.15151515151515152,2.937627618896755,중식당
202,mean_zcd_MCT_UE_CLN_NEW_RAT <= 0.85816,ZCD,-4.555066739233259,0.9696969696969697,0.7808287466834257,중식당
203,slope_zcd_M12_MAL_60_RAT <= -0.02526,ZCD,4.224066543496589,0.1414141414141414,1.4718685894745311,중식당
204,mean_zcd_MCT_UE_CLN_NEW_RAT <= 0.7145,ZCD,0.7550824127783174,0.9393939393939394,0.18016742011346382,중식당
205,mean_zcd_MCT_UE_CLN_NEW_RAT <= 0.80138,ZCD,0.6326912341391635,0.9595959595959596,0.12458002712965265,중식당
206,slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.0543,ZCD,-4.104142945503752,0.9393939393939394,0.9792743596656532,중식당
207,mean_zcd_MCT_UE_CLN_NEW_RAT <= 0.8569,ZCD,-7.254475254850647,0.9696969696969697,1.243560884037551,중식당
208,slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.04728,ZCD,-3.7898017124512293,0.9292929292929293,0.9714584422498141,중식당
209,slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.04652,ZCD,-3.5674601895765177,0.9292929292929293,0.9144645502607757,중식당
210,slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.03937,ZCD,-2.6504568876782293,0.9090909090909091,0.7619527822858434,중식당
211,slope_zcd_M1_SME_RY_CNT_RAT > -0.03085,ZCD,-3.3237317059032327,0.9090909090909091,0.9555056838155574,중식당
212,slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.0482,ZCD,-4.720257371297655,0.9292929292929293,1.2099667003351258,중식당
