mean_all,mean_bzn,mean_zcd,std_all,std_bzn,std_zcd,slope_all,slope_bzn,slope_zcd,r2_all,r2_bzn,r2_zcd,mct,attribute,bzn,zcd,ENCODED_MCT
0.15403247040935789,0.0,0.09205792949023878,0.00539258974366412,0.0,0.017522405249647512,-0.00032448919413488874,0.0,0.0006234642294218906,0.1810404912162834,0.0,0.06330028225325923,04393D7C92,M12_FME_40_RAT,,한식-육류/고기,04393D7C92
0.1540528873935484,0.0,0.09208752509408565,0.005392335198931637,0.0,0.01752197017342921,-0.00032368756582139394,0.0,0.0006242659436448654,0.18016410792120385,0.0,0.06346633456999173,04393D7C92,M12_FME_50_RAT,,한식-육류/고기,04393D7C92
0.15401032895154093,0.0,0.0920257633524646,0.005387507983774522,0.0,0.017528482933010504,-0.00032318894690115045,0.0,0.0006253996495541894,0.17993147896683515,0.0,0.06364973666622609,04393D7C92,M12_FME_60_RAT,,한식-육류/고기,04393D7C92
0.1392816266044792,0.0,0.08898876780343884,0.006104123104875137,0.0,0.015387329123997909,-0.0005398013907383238,0.0,0.000371457359716034,0.39101321487021956,0.0,0.02913811500177732,04393D7C92,MCT_UE_CLN_REU_RAT,,한식-육류/고기,04393D7C92
0.13925451440074108,0.0,0.08889479579177646,0.006121739394293442,0.0,0.015398442077335681,-0.0005439420247847531,0.0,0.00036472416955966695,0.39475310657496354,0.0,0.028050817658575755,04393D7C92,MCT_UE_CLN_NEW_RAT,,한식-육류/고기,04393D7C92
0.3027284558226582,0.0,0.17791382661168398,0.014781831951186729,0.0,0.030074573647319712,0.0017837547109620688,0.0,0.003554526815788193,0.7280877920964441,0.0,0.6984488967465414,04393D7C92,RC_M1_SHC_RSD_UE_CLN_RAT,,한식-육류/고기,04393D7C92
0.30260009703465746,0.0,0.17769897774503432,0.014776150244214825,0.0,0.03010074271282145,0.0017834147153164828,0.0,0.0035570727930547,0.7283700826969117,0.0,0.6982341512835997,04393D7C92,RC_M1_SHC_WP_UE_CLN_RAT,,한식-육류/고기,04393D7C92
0.30252172338250866,0.0,0.177572524591863,0.01478081516932766,0.0,0.030126308837727416,0.0017830032041596885,0.0,0.0035587121893377537,0.7275745159418465,0.0,0.6976922329964184,04393D7C92,RC_M1_SHC_FLP_UE_CLN_RAT,,한식-육류/고기,04393D7C92
0.5155518845049454,0.49454893731429617,0.5816539549013041,0.4421069436814213,0.45055613495216157,0.4449818769016504,0.04425577677092069,0.04032510732937072,0.04826334185853375,0.5010202370506185,0.4005191198413597,0.5881933870651217,0507C6C859,RC_M1_SAA,신금호,샌드위치/토스트,0507C6C859
0.25667725412781234,0.16584609960965388,-0.23922779253977852,0.16984153310675637,0.11825615677939287,0.17640487427607737,0.01784803592135088,0.010547877738849085,-0.018568026953428945,0.5521576126414967,0.3977888973045062,0.5539624891184345,0507C6C859,RC_M1_AV_NP_AT,신금호,샌드위치/토스트,0507C6C859
0.23673463436882958,0.2977762157690787,0.5785491092634275,0.2896787822599209,0.3065750718030045,0.43572541131260534,0.029146367210260992,0.03186152819894182,0.05234136839292115,0.5061806002252949,0.5400444805170046,0.7214967385144464,0507C6C859,RC_M1_UE_CUS_CN,신금호,샌드위치/토스트,0507C6C859
0.23394546858435186,0.3089081636448971,0.5890258366938862,0.2903037307345467,0.3068370205686963,0.44837914780246074,0.029077104914551153,0.03213985996096301,0.053162823279488645,0.5016110524803846,0.5485831331140073,0.7029027836161227,0507C6C859,RC_M1_TO_UE_CT,신금호,샌드위치/토스트,0507C6C859
-0.4629513354696814,-0.5020432861545171,-0.4612355342492736,0.31162114915351674,0.34342523161556454,0.30825504534109566,-0.03673363950243627,-0.04072468085883184,-0.03566048394235531,0.6947748257559114,0.7031062912654171,0.6691509245493015,0507C6C859,M1_SME_RY_SAA_RAT,신금호,샌드위치/토스트,0507C6C859
0.7319078243364072,0.7401490680045545,0.5372119024481172,0.6004423948698207,0.6156767988469022,0.5412664505044963,0.030199152179626706,0.02810335041827502,0.013796874070297765,0.1264785297823069,0.10417910584776391,0.03248696848831689,0507C6C859,M12_SME_RY_SAA_PCE_RT,신금호,샌드위치/토스트,0507C6C859
-0.3249049716196925,-0.4203511516138588,-0.30317041756757285,0.24080928173721067,0.3247316016395049,0.21998241989719564,-0.028835333774528512,-0.0375615787016885,-0.026349745730533287,0.7169246703730876,0.6689729689766071,0.7173761128436649,0507C6C859,M1_SME_RY_CNT_RAT,신금호,샌드위치/토스트,0507C6C859
1.0846853629112507,0.6747099868842846,1.066206699189239,0.7779307269665947,0.5575803826261921,0.8329335253484288,0.05884654276297305,0.02594238244225869,0.05024754807681594,0.2861080379429778,0.10823675117410869,0.1819613154415095,0507C6C859,M12_SME_BZN_SAA_PCE_RT,신금호,샌드위치/토스트,0507C6C859
0.10765361842078529,0.12343469346983899,-0.370421709105954,0.07068491225028793,0.1500397782926248,0.5305390709797566,0.007871460016004223,0.00630486517627753,-0.015695577165602444,0.6200506190593706,0.08828944461516819,0.043761262225209485,0507C6C859,M12_MAL_1020_RAT,신금호,샌드위치/토스트,0507C6C859
0.1076579407354802,0.035350926333488804,-0.24143965261789527,0.07068777122494498,0.08162797976947826,0.39737673951613445,0.007871601122012916,0.007515004817693834,-0.013152323932745794,0.6200226928481538,0.4237897365706378,0.054773452152519164,0507C6C859,M12_MAL_30_RAT,신금호,샌드위치/토스트,0507C6C859
0.10765559591708322,-0.19138601914975248,-0.04278604610016832,0.0706861117803898,0.48632679850087557,0.1944234652355969,0.00787120750272984,0.01752668400611927,-0.003880317289130621,0.6199897949905873,0.06494012416490114,0.019916229551930287,0507C6C859,M12_MAL_40_RAT,신금호,샌드위치/토스트,0507C6C859
0.1076350845866856,-0.29655067657545636,-0.3977287660317838,0.07067275709312215,0.6712541508552005,0.5650046997012856,0.007870108555457845,0.022701713070350033,-0.017478756784136462,0.6200509555878273,0.057189104521683354,0.04785055311068109,0507C6C859,M12_MAL_50_RAT,신금호,샌드위치/토스트,0507C6C859
0.10763743711679631,-0.21130626092568647,-0.24682888981570117,0.07067441293391043,0.5011893541902293,0.39746468637956045,0.00787007987286096,0.016523141584210695,-0.010135112547109146,0.6200173820763738,0.0543439970279439,0.03251097979038142,0507C6C859,M12_MAL_60_RAT,신금호,샌드위치/토스트,0507C6C859
0.10771304396796773,0.6284376002431116,0.030075845587083736,0.07072388304672667,1.0151008569975315,0.1794405790087196,0.007875862117883171,-0.014917448303775773,0.008368358012322507,0.620060431908467,0.010797934741420212,0.10874497155254159,0507C6C859,M12_FME_1020_RAT,신금호,샌드위치/토스트,0507C6C859
0.10775160987326855,0.7531475565548256,0.4736660076582962,0.07074933246318559,1.2723315282953818,0.5280205864382447,0.007878785429503312,-0.024335882741768226,0.018814411145025942,0.6200744795357519,0.018292102842166424,0.0634818470939087,0507C6C859,M12_FME_30_RAT,신금호,샌드위치/토스트,0507C6C859
0.10771524517509797,0.29920413296947235,0.8085062839325721,0.07072501895435648,0.4498419635553495,0.8251466185117813,0.007875111194830855,-0.00165020292813781,0.039649045989252306,0.6199222848798465,0.0006728601045605798,0.11544449809418078,0507C6C859,M12_FME_40_RAT,신금호,샌드위치/토스트,0507C6C859
0.10767123458291895,-0.11201820425517119,0.0751862087032092,0.07069622937075344,0.3514826072358482,0.1742564751168234,0.00787316453384672,0.014734085928053383,0.006836374022721227,0.620120597992212,0.08786354516163264,0.07695623022044806,0507C6C859,M12_FME_50_RAT,신금호,샌드위치/토스트,0507C6C859
0.10765857566832511,-0.09304788379626128,0.08104977112955086,0.07068827845197354,0.29606380714472574,0.16187379940638139,0.007871762865359429,0.012025905648138675,0.006030355918161012,0.6200392748610232,0.08249639098341421,0.06939094061357332,0507C6C859,M12_FME_60_RAT,신금호,샌드위치/토스트,0507C6C859
0.09663162181126005,-0.16648021362209295,0.01196517856002575,0.0634618364382903,0.5247619926861472,0.32795240774489726,0.007018269136452601,0.020518367351792747,0.015106138402011816,0.6115116996548107,0.07644179228971293,0.10608531630559692,0507C6C859,MCT_UE_CLN_REU_RAT,신금호,샌드위치/토스트,0507C6C859
0.09667739825289708,0.7035533730651465,0.22876109571067052,0.06349474341035065,1.9120483440150144,0.8451432597422435,0.00700963195696201,-0.044881986921737574,-0.024708436494433918,0.6093753618364296,0.027549670983141428,0.042736590331219126,0507C6C859,MCT_UE_CLN_NEW_RAT,신금호,샌드위치/토스트,0507C6C859
0.21840278278364247,0.18405926234454398,0.21955061595069333,0.14356133243572258,0.12341662056486696,0.2343854356452382,0.016670127214388753,0.01446810477239201,0.011304355438241598,0.6741753533891732,0.6871412079698034,0.11630553130342025,0507C6C859,RC_M1_SHC_RSD_UE_CLN_RAT,신금호,샌드위치/토스트,0507C6C859
0.2183459007227694,0.18409272711407254,0.1461928279186582,0.14352461034926553,0.12343897485651016,0.20658975526277296,0.016666489695341027,0.014470802258654528,0.01512240489987157,0.6742260489516181,0.6871485109132138,0.26791323357246266,0507C6C859,RC_M1_SHC_WP_UE_CLN_RAT,신금호,샌드위치/토스트,0507C6C859
0.21832210557369325,0.18409921066187432,0.14333425561589364,0.14351068036550588,0.12344985603994904,0.217709261620577,0.016667425294246658,0.014474049030997046,0.01527363437868155,0.6744326581736987,0.6873357095329502,0.24609397151517298,0507C6C859,RC_M1_SHC_FLP_UE_CLN_RAT,신금호,샌드위치/토스트,0507C6C859
-0.7735328283981393,0.0,-0.9645380747666327,0.3309275880888686,0.0,0.30852813716131405,0.027372050514700735,0.0,0.02326613864914157,0.3420729412674446,0.0,0.2843341828822892,08336C3B85,RC_M1_SAA,,한식-단품요리일반,08336C3B85
0.36755819295955067,0.0,0.31396015429648333,0.02643378527112488,0.0,0.0634737723660479,-0.001935550105209393,0.0,-0.0074535330195833575,0.2680773522255594,0.0,0.6894547115604375,08336C3B85,RC_M1_AV_NP_AT,,한식-단품요리일반,08336C3B85
-1.1937246877269014,0.0,-1.3012116237201357,0.41738451223233464,0.0,0.3810023710904678,0.03124358020635458,0.0,0.024241654882832534,0.28016825979894366,0.0,0.20241336073189375,08336C3B85,RC_M1_UE_CUS_CN,,한식-단품요리일반,08336C3B85
-1.1698227609305254,0.0,-1.3134826614157322,0.4047586055222451,0.0,0.3801636036865433,0.030202287954125072,0.0,0.0237175100517415,0.2783924865851003,0.0,0.19461088130154203,08336C3B85,RC_M1_TO_UE_CT,,한식-단품요리일반,08336C3B85
0.32652163338797435,0.0,0.6659069788433719,0.313617191890895,0.0,0.35841288297699914,-0.02794455279573612,0.0,-0.026140283770264103,0.3969763263139776,0.0,0.265964318747139,08336C3B85,M1_SME_RY_SAA_RAT,,한식-단품요리일반,08336C3B85
-0.886859213534391,0.0,-1.0391641671138105,0.07035376654955858,0.0,0.03140975709148871,0.005719271497468274,0.0,0.0020749493380134818,0.3304279105972039,0.0,0.21820055136214456,08336C3B85,M12_SME_RY_SAA_PCE_RT,,한식-단품요리일반,08336C3B85
0.8482560054409013,0.0,0.5178409052073695,0.4195207916832761,0.0,0.3072651176451988,-0.035603448921754446,0.0,-0.02485759269410858,0.3601199372559831,0.0,0.3272364104948431,08336C3B85,M1_SME_RY_CNT_RAT,,한식-단품요리일반,08336C3B85
-1.0532461841051626,0.0,-1.1773730494700434,0.004574272005145281,0.0,0.007908111962595912,-0.0005324410682246713,0.0,-0.00020573027684454905,0.6774373298090963,0.0,0.03383925604644433,08336C3B85,M12_SME_BZN_SAA_PCE_RT,,한식-단품요리일반,08336C3B85
0.15404816265688007,0.0,0.1578531860571085,0.005392191281324753,0.0,0.036280968888846195,-0.00032443194519589207,0.0,0.004026069368812208,0.1810033636226709,0.0,0.6157079459864954,08336C3B85,M12_MAL_1020_RAT,,한식-단품요리일반,08336C3B85
0.1540788629193006,0.0,0.1578966576755532,0.005393545225008557,0.0,0.03626612246971605,-0.0003250672734671371,0.0,0.004024136414065909,0.18162174842488077,0.0,0.6156206024463475,08336C3B85,M12_MAL_30_RAT,,한식-단품요리일반,08336C3B85
0.15404919074071147,0.0,0.157867691821067,0.00539205798508272,0.0,0.036275202918479486,-0.0003244499137501555,0.0,0.004025353001201533,0.18103236401379963,0.0,0.615684537240162,08336C3B85,M12_MAL_40_RAT,,한식-단품요리일반,08336C3B85
0.1540099830311354,0.0,0.15781748802050644,0.0053896526314131795,0.0,0.036297883233018254,-0.00032311780141596516,0.0,0.004028340643575501,0.1797091639792402,0.0,0.6158284976929425,08336C3B85,M12_MAL_50_RAT,,한식-단품요리일반,08336C3B85
0.153996295158664,0.0,0.15781162612504693,0.005392456321055166,0.0,0.03629130187286431,-0.0003241456835218893,0.0,0.004027338150102764,0.18066632801319382,0.0,0.6157452932762963,08336C3B85,M12_MAL_60_RAT,,한식-단품요리일반,08336C3B85
0.15401179224774042,0.0,0.15782164251376063,0.00539264961409856,0.0,0.03628839217980033,-0.00032447314460099186,0.0,0.004027057547439439,0.18101856331460675,0.0,0.6157582269686085,08336C3B85,M12_FME_1020_RAT,,한식-단품요리일반,08336C3B85
0.15403419750348787,0.0,0.1578559051975863,0.005393111021516469,0.0,0.03627751334939014,-0.0003249014839131048,0.0,0.004025821171236512,0.18146575198830117,0.0,0.6157493215696741,08336C3B85,M12_FME_30_RAT,,한식-단품요리일반,08336C3B85
0.1540268115752467,0.0,0.15785077175640527,0.005391857510480407,0.0,0.036280038263560514,-0.0003244165983679331,0.0,0.004026133509331517,0.18100864756183177,0.0,0.615759152863995,08336C3B85,M12_FME_40_RAT,,한식-단품요리일반,08336C3B85
0.15400621723222077,0.0,0.15782541442251294,0.005390918850144533,0.0,0.03629149254602833,-0.0003236353254900021,0.0,0.004027327597639465,0.1802006092232311,0.0,0.6157355963978325,08336C3B85,M12_FME_50_RAT,,한식-단품요리일반,08336C3B85
0.15399802523547568,0.0,0.15782916736837435,0.005392024283244967,0.0,0.03628701012890812,-0.00032409914294740717,0.0,0.004026818215508954,0.1806433966381571,0.0,0.615731938590196,08336C3B85,M12_FME_60_RAT,,한식-단품요리일반,08336C3B85
0.1393536074173817,0.0,0.15750975730079952,0.006122287876413663,0.0,0.03580590592955175,-0.0005444678573907884,0.0,0.0039776515617767055,0.3954458329823993,0.0,0.6170411745736513,08336C3B85,MCT_UE_CLN_REU_RAT,,한식-단품요리일반,08336C3B85
0.13925776383192298,0.0,0.15741186855286557,0.0061226751746916875,0.0,0.03583384361207641,-0.0005441306281449905,0.0,0.003980358808935016,0.3949061615234588,0.0,0.6169183138041853,08336C3B85,MCT_UE_CLN_NEW_RAT,,한식-단품요리일반,08336C3B85
0.302544299417457,0.0,0.345988963879879,0.014770713056984604,0.0,0.051690487640872224,0.0017820835797143677,0.0,0.0068014089533987255,0.7278187148868295,0.0,0.8656583517063948,08336C3B85,RC_M1_SHC_RSD_UE_CLN_RAT,,한식-단품요리일반,08336C3B85
0.3027083130793901,0.0,0.34612610810852223,0.014786820968852888,0.0,0.051693215540682874,0.0017843758901448957,0.0,0.006801956011349604,0.7281034151437386,0.0,0.8657062368557786,08336C3B85,RC_M1_SHC_WP_UE_CLN_RAT,,한식-단품요리일반,08336C3B85
0.3025977567884854,0.0,0.3460242551741201,0.014781117652243093,0.0,0.051697219933823514,0.001783712029292241,0.0,0.006802506651161033,0.7281233173134023,0.0,0.8657122765668295,08336C3B85,RC_M1_SHC_FLP_UE_CLN_RAT,,한식-단품요리일반,08336C3B85
0.1838856316365741,0.2005871316058534,0.1665932899661047,0.420197451322348,0.45833391029993487,0.3813693897261843,-0.03831208096709516,-0.041874125046718245,-0.034627738608418474,0.4156565803030251,0.41734721069983327,0.4122176676508228,099CBF2425,RC_M1_SAA,왕십리,한식-단품요리일반,099CBF2425
0.03359384858771843,0.06616067148716522,0.0281244311611141,0.15325726323232697,0.19929570433376934,0.15858863105254625,-0.007398740795367782,-0.014151751299538131,-0.00618997687066706,0.116531543216433,0.2521125725776412,0.0761735079615179,099CBF2425,RC_M1_AV_NP_AT,왕십리,한식-단품요리일반,099CBF2425
0.19203726621390824,0.19880729549981802,0.1734225275344593,0.438759191142384,0.4542602162800474,0.39629516086784156,-0.04002981676129711,-0.04154918718210229,-0.03609863200459813,0.4161834003202539,0.41829787857905687,0.4148718368844898,099CBF2425,RC_M1_UE_CUS_CN,왕십리,한식-단품요리일반,099CBF2425
0.19149440912349872,0.19912073835629573,0.17592205969739064,0.4375160855232269,0.45495063534512453,0.40198783933492577,-0.039920916125774704,-0.041635802443382386,-0.0366930349744007,0.4162775148247152,0.4187697772827499,0.41659249658207187,099CBF2425,RC_M1_TO_UE_CT,왕십리,한식-단품요리일반,099CBF2425
-0.12466554163557808,-0.12745281387855598,-0.12165767804858581,0.2850741216649202,0.2912430444456697,0.27853786396121544,0.025952559948768925,0.026587495668794363,0.025232832683784165,0.4143952993093174,0.4166906391482571,0.41033025364998,099CBF2425,M1_SME_RY_SAA_RAT,왕십리,한식-단품요리일반,099CBF2425
0.18105181085654456,0.20571286631635402,0.15127078797871768,0.4171901673802325,0.4718307231488591,0.349407230063998,-0.03727893806687669,-0.04257142324638977,-0.03108745932907859,0.39923530628142656,0.40703702076406434,0.3958008202505413,099CBF2425,M12_SME_RY_SAA_PCE_RT,왕십리,한식-단품요리일반,099CBF2425
-0.10611897844441681,-0.12596676563423118,-0.08121002141530773,0.2424637319041626,0.28782408990585384,0.18782217599962087,0.02215989732033338,0.026234934015586492,0.017159226557339972,0.41764945695445643,0.4154087848941722,0.41732238971905755,099CBF2425,M1_SME_RY_CNT_RAT,왕십리,한식-단품요리일반,099CBF2425
0.25019953025968594,0.18549597210981764,0.21312657956478512,0.5732116458765533,0.42584725703596016,0.48809410137114906,-0.05181569593055892,-0.03833835534867652,-0.04415244316365379,0.4085664157473484,0.4052558126978453,0.40914040070908064,099CBF2425,M12_SME_BZN_SAA_PCE_RT,왕십리,한식-단품요리일반,099CBF2425
0.02623008729277007,0.019947418468821265,0.02209772443193211,0.05991734801931579,0.04589028641282624,0.05094350842756816,-0.005468300133729811,-0.004125824377585575,-0.00458737615124374,0.41645638502196114,0.40415684908176197,0.40543478505827535,099CBF2425,M12_MAL_1020_RAT,왕십리,한식-단품요리일반,099CBF2425
0.026238047507502662,0.019956698300933908,0.022109841101913316,0.059935498340312775,0.04591081433077804,0.05097012123612702,-0.005469988385533351,-0.004127811338622681,-0.004589943072873556,0.41646122417780396,0.40418453427122547,0.4054649047409037,099CBF2425,M12_MAL_30_RAT,왕십리,한식-단품요리일반,099CBF2425
0.026234116860593987,0.019950414517191522,0.022105761185561002,0.05992649378630351,0.04589636420963985,0.050960939885466475,-0.005469194288752463,-0.004126523814340758,-0.004589117018051957,0.41646544275420616,0.4041868216934732,0.4054650356587469,099CBF2425,M12_MAL_40_RAT,왕십리,한식-단품요리일반,099CBF2425
0.026237743042202652,0.019950843134831954,0.02210756987440161,0.05993480639852845,0.045897687531473746,0.050965201698251666,-0.005469922409164721,-0.004126573489270897,-0.004589457594707532,0.4164607937644874,0.4041732456730629,0.4054574014078247,099CBF2425,M12_MAL_50_RAT,왕십리,한식-단품요리일반,099CBF2425
0.026228614015987903,0.019942676191508843,0.02209810566622834,0.059913970618758215,0.04587963123634083,0.05094410743606619,-0.005468003524872678,-0.004124844512700787,-0.004587457162124165,0.4164581560190461,0.4041525579871701,0.405439570148175,099CBF2425,M12_MAL_60_RAT,왕십리,한식-단품요리일반,099CBF2425
0.026226668357862037,0.01994419551049791,0.02209445370260618,0.05990955269983843,0.045883216272994576,0.050936221457945435,-0.005467574029689425,-0.004125137599541174,-0.004586673234446402,0.41645415000986374,0.4041468307920767,0.40542652253043443,099CBF2425,M12_FME_1020_RAT,왕십리,한식-단품요리일반,099CBF2425
0.02623207514964072,0.019951335002988,0.02210296213889262,0.0599218976688585,0.04589929980206617,0.050954972423944554,-0.005468705910103616,-0.0041266375322337,-0.004588459961102423,0.4164549467930281,0.4041573964533154,0.40544388564093015,099CBF2425,M12_FME_30_RAT,왕십리,한식-단품요리일반,099CBF2425
0.026231130117705583,0.019948202328583724,0.022102795780666373,0.05991971202822782,0.04589192078044813,0.05095451768015161,-0.005468534710159891,-0.004126010973966173,-0.0045884529716492565,0.416459252637573,0.4041646181702274,0.405449887224007,099CBF2425,M12_FME_40_RAT,왕십리,한식-단품요리일반,099CBF2425
0.026233631344964467,0.019948069132026413,0.022106041022597778,0.05992544992224537,0.04589192571766505,0.050961850553926075,-0.005469032878337431,-0.00412595213663144,-0.004589109811267139,0.4164553695273512,0.4041530044351108,0.40544927133873476,099CBF2425,M12_FME_50_RAT,왕십리,한식-단품요리일반,099CBF2425
0.026228085642648877,0.01994304051288071,0.022101305554716,0.059912773121590435,0.04588057670943325,0.050951253040558045,-0.005467885077025863,-0.004124907573622912,-0.00458812850418168,0.41645676081769156,0.40414825821541644,0.4054444990882845,099CBF2425,M12_FME_60_RAT,왕십리,한식-단품요리일반,099CBF2425
0.024351640281750814,0.01912478128102738,0.02210549821226465,0.05563085463492596,0.04383095792204089,0.05096050565256461,-0.005075546531650727,-0.003971367553882931,-0.004588953612728536,0.4162020048477012,0.410476450752955,0.40544307072135155,099CBF2425,MCT_UE_CLN_REU_RAT,왕십리,한식-단품요리일반,099CBF2425
0.024344034919927437,0.019112198539392573,0.022096158016581307,0.055613389532912526,0.04380177669877895,0.05094017453379465,-0.005074015459225352,-0.00396880952161736,-0.004587091028075996,0.41621223808257024,0.41049423532281204,0.40543745225918415,099CBF2425,MCT_UE_CLN_NEW_RAT,왕십리,한식-단품요리일반,099CBF2425
0.04761702321199048,0.037370928319943604,0.04658719076282547,0.10884019784489894,0.08555373918480182,0.10649737681920125,-0.009922633418780474,-0.007788940511570881,-0.009727825022349158,0.41557101921931994,0.41442771116659627,0.4171801956953243,099CBF2425,RC_M1_SHC_RSD_UE_CLN_RAT,왕십리,한식-단품요리일반,099CBF2425
0.047597151782672376,0.03735459549486981,0.046565136119071204,0.1087953192945426,0.08551785887967445,0.10644756304797195,-0.009918442278704623,-0.0077854846055810745,-0.009723198101704364,0.4155626649180182,0.41440755772520455,0.41717360847592755,099CBF2425,RC_M1_SHC_WP_UE_CLN_RAT,왕십리,한식-단품요리일반,099CBF2425
0.04759147388928405,0.03735164764129609,0.046559447366621716,0.10878264496779512,0.08551145887759741,0.10643472588231451,-0.009916982131789811,-0.007784531479938133,-0.009721745569580878,0.41553713152798233,0.4143681163579275,0.41714958326175233,099CBF2425,RC_M1_SHC_FLP_UE_CLN_RAT,왕십리,한식-단품요리일반,099CBF2425
-0.05863640607443349,0.018587501489955163,0.008771398446729856,0.23852195453881767,0.2407348533050935,0.19305319632304296,-0.013986425416334025,0.0017895158333644376,0.0001392716026576079,0.1719201387360283,0.0027628871849647574,2.602202907642237e-05,099CE5DB1F,RC_M1_SAA,한양대,한식-육류/고기,099CE5DB1F
-0.17207601501699896,-0.18980283552339594,-0.07959116973364032,0.3933097915000704,0.43410306485950956,0.18289722057370636,-0.03585095779273828,-0.0395092187829275,-0.016469255053205536,0.4154339769257799,0.41417242908863305,0.4054186317846662,099CE5DB1F,RC_M1_AV_NP_AT,한양대,한식-육류/고기,099CE5DB1F
0.028872415497347065,0.1310095759901643,0.028987627195040406,0.14765002376683212,0.3340834500948376,0.18487229520669216,0.005088007867513612,0.026295934380743066,0.004827434541854775,0.05937430106478525,0.30976853013898875,0.03409252168933408,099CE5DB1F,RC_M1_UE_CUS_CN,한양대,한식-육류/고기,099CE5DB1F
0.058456636548461983,0.15615929775406748,0.059953896465003736,0.13363605609446133,0.35680904156095616,0.13720675309416286,0.0122183026674068,0.03266615221168003,0.012568802034008526,0.41796937549944324,0.4190774236186051,0.41957229350310976,099CE5DB1F,RC_M1_TO_UE_CT,한양대,한식-육류/고기,099CE5DB1F
